Date,sku_id,unit_sold,unit_price,nap,customer_city,customer_type
2025-01-05,BXCM4521,1,472.0,33905-5838,Fort Myers,
2025-01-05,BXCM5348,1,15.0,21113-6063,Odenton,SP
2025-01-05,BXCM5350,1,15.0,21113-6063,Odenton,SP
2025-01-05,BXCM5355,1,15.0,21113-6063,Odenton,SP
2025-01-05,BXCL1152,1,477.5,19958-7004,Lewes,
2025-01-05,BXCM5367,1,15.0,37205-4524,Nashville,SP
2025-01-05,BXCM5365,1,15.0,10803-2619,Pelham,SP
2025-01-05,BXCM5367,1,15.0,10803-2619,Pelham,SP
2025-01-05,BXCM1609,1,384.0,90025-6968,Los Angeles,
2025-01-06,BXCM5157,1,1104.5,60610-1372,Chicago,
2025-01-06,BXCM5351,1,15.0,35213,Birmingham,SP
2025-01-06,BXCM5366,1,15.0,35213,Birmingham,SP
2025-01-06,BXCM1656,1,241.0,33410-4408,West Palm Beach,
2025-01-06,BXCM4244,1,494.0,93422-4808,Atascadero,
2025-01-06,BXCM5349,1,15.0,28210-7027,Charlotte,SP
2025-01-06,BXCL1785,2,356.5,01841,LAWRENCE,
2025-01-06,BXCM5136,1,835.0,31516-4082,Blackshear,
2025-01-06,BXCM4244,1,494.0,21037-4112,Edgewater,
2025-01-06,BXCL1641,1,763.5,34135-2809,Bonita Springs,B2B
2025-01-07,BXCL1144,1,334.5,33414-4718,Wellington,
2025-01-08,BXCM1783,1,367.5,34103-3627,Naples,
2025-01-08,BXCM5063,2,686.5,34202-4627,Bradenton,
2025-01-08,BXCM5377,1,15.0,14450,Fairport,SP
2025-01-08,BXCM5373,1,15.0,14450,Fairport,SP
2025-01-08,BXCM3686,1,917.5,07760,Rumson,
2025-01-09,BXCM1784,1,422.5,10546-1036,Millwood,B2B
2025-01-09,BXCM4486,2,433.5,33446-3631,Delray Beach,
2025-01-09,BXCM4491,1,1049.5,33446-3631,Delray Beach,
2025-01-09,BXCM1653,1,1203.5,33404-7523,Riviera Beach,B2B
2025-01-10,BXCM4592,1,532.0,78217-4105,SAN ANTONIO,
2025-01-10,BXCM5157,1,1104.5,77707,Beaumont,
2025-01-10,BXCM5363,1,15.0,07076-4717,Scotch Plains,SP
2025-01-10,BXCM5357,1,15.0,07076-4717,Scotch Plains,SP
2025-01-10,BXCM5371,1,15.0,07076-4717,Scotch Plains,SP
2025-01-10,BXCM5367,1,15.0,73034-5289,Edmond,SP
2025-01-10,BXCM5365,1,15.0,73034-5289,Edmond,SP
2025-01-11,BXCM2356,1,139.75,34242-1520,Siesta Key,B2B
2025-01-11,BXCM5157,1,1104.5,31792,Thomasville,
2025-01-12,BXCM5157,1,1214.5,70769-6713,Prairieville,
2025-01-12,BXCM3769,1,604.0,80439-9554,evergreen,
2025-01-12,BXCM5353,1,15.0,94043-1431,Mountain View,SP
2025-01-12,BXCM5367,1,15.0,94043-1431,Mountain View,SP
2025-01-12,BXCM5350,1,15.0,94043-1431,Mountain View,SP
2025-01-12,BXCM5361,1,15.0,94043-1431,Mountain View,SP
2025-01-12,BXCM5361,1,15.0,04072-9353,Saco,SP
2025-01-12,BXCM5580,1,15.0,04072-9353,Saco,SP
2025-01-12,BXCM5360,1,15.0,04072-9353,Saco,SP
2025-01-12,BXCM5375,1,15.0,04072-9353,Saco,SP
2025-01-12,BXCM5579,1,15.0,04072-9353,Saco,SP
2025-01-12,BXCM5350,1,15.0,10538-1309,Larchmont,SP
2025-01-12,BXCM5353,1,15.0,10538-1309,Larchmont,SP
2025-01-12,BXCM5361,1,15.0,10538-1309,Larchmont,SP
2025-01-12,BXCM5375,1,15.0,10538-1309,Larchmont,SP
2025-01-12,BXCM5580,1,15.0,10538-1309,Larchmont,SP
2025-01-12,BXCM4006,1,1269.5,34102-8111,Naples,B2B
2025-01-13,BXCM5365,1,15.0,20854-5429,Potomac,SP
2025-01-13,BXCM5372,1,15.0,20854-5429,Potomac,SP
2025-01-13,BXCM5367,1,15.0,20854-5429,Potomac,SP
2025-01-13,BXCM5368,1,15.0,20854-5429,Potomac,SP
2025-01-13,BXCM5357,1,15.0,20854-5429,Potomac,SP
2025-01-13,BXCM5386,1,631.5,73065-4274,Newcastle,
2025-01-13,BXCM5057,2,752.5,67152-8078,Wellington,
2025-01-13,BXCL1144,1,334.5,94549-7621,Lafayette,
2025-01-14,BXCM5581,1,15.0,01864-2987,North Reading,SP
2025-01-14,BXCM5360,1,15.0,01864-2987,North Reading,SP
2025-01-14,BXCM5579,1,15.0,01864-2987,North Reading,SP
2025-01-14,BXCM4536,1,664.5,92660-4814,Newport Beach,
2025-01-14,BXCM1783,1,367.5,80212-2613,Denver,
2025-01-14,BXCM4491,1,1049.5,59912-9064,Columbia Falls,
2025-01-14,BXCM4830,1,1181.5,11963-4236,Sag harbor,
2025-01-15,BXCM5365,1,15.0,02649-2951,Mashpee,SP
2025-01-15,BXCM5367,1,15.0,02649-2951,Mashpee,SP
2025-01-15,BXCL1175,1,395.0,02043-3790,Hingham,
2025-01-15,BXCM3777,1,433.5,01742-2346,Concord,B2B
2025-01-15,BXCM1635,1,697.5,77024-6000,Houston,
2025-01-15,BXCM5375,1,15.0,93465-8363,Templeton,SP
2025-01-16,BXCM5571,1,1247.5,33147-5917,Miami,B2B
2025-01-16,BXCM4512,1,3002.0,33147-5917,Miami,B2B
2025-01-16,BXCM1656,1,241.0,34997-2568,Stuart,B2B
2025-01-16,BXCL1656,1,1143.0,29577-8723,Myrtle Beach,
2025-01-16,BXCM5387,1,697.5,21601-4897,Easton,B2B
2025-01-17,BXCM1656,1,241.0,34996-1964,Stuart,B2B
2025-01-17,BXCM3765,1,994.5,50266-1288,West Des Moines,
2025-01-17,BXCM3910,1,1533.5,33178,Medley,B2B
2025-01-17,BXCL1551,1,1192.5,43056-8229,Heath,
2025-01-17,BXCL1913,1,631.5,94920-1700,Tiburon,
2025-01-17,BXCL1512,1,356.5,94920-1700,Tiburon,
2025-01-17,BXCM5367,1,15.0,78643-2928,Llano,SP
2025-01-18,BXCM1667,1,417.0,29118-2026,Orangeburg,
2025-01-18,BXCM3886,1,241.78,53072-3461,Pewaukee,
2025-01-18,BXCM5579,1,15.0,80023-9450,Broomfield,SP
2025-01-18,BXCM5360,1,15.0,04092-2120,Westbrook,SP
2025-01-19,BXCL1150,1,285.0,94960-2012,San Anselmo,B2B
2025-01-19,BXCM5365,1,15.0,28411-9313,Wilmington,SP
2025-01-19,BXCM5377,1,15.0,28411-9313,Wilmington,SP
2025-01-19,BXCM5581,1,15.0,28411-9313,Wilmington,SP
2025-01-19,BXCM5373,1,15.0,28411-9313,Wilmington,SP
2025-01-19,BXCM5369,1,15.0,01945-2714,Marblehead,SP
2025-01-19,BXCM5366,1,15.0,01945-2714,Marblehead,SP
2025-01-19,BXCM5360,1,15.0,01945-2714,Marblehead,SP
2025-01-19,BXCM5369,1,15.0,01945-2714,Marblehead,SP
2025-01-19,BXCM5349,1,15.0,01945-2714,Marblehead,SP
2025-01-19,BXCM5360,1,15.0,01945-2714,Marblehead,SP
2025-01-19,BXCM5351,1,15.0,01945-2714,Marblehead,SP
2025-01-19,BXCM5581,1,15.0,01945-2714,Marblehead,SP
2025-01-19,BXCM5157,1,1104.5,14450-2602,Fairport,
2025-01-19,BXCL1784,1,554.5,21117-5097,Owings Mills,
2025-01-19,BXCL1786,1,642.5,21117-5097,Owings Mills,
2025-01-20,BXCL1161,1,466.5,98122-4174,Seattle,
2025-01-20,BXCM5365,1,15.0,K2J 0M1,Ottawa,SP
2025-01-20,BXCM5361,1,15.0,K2J 0M1,Ottawa,SP
2025-01-20,BXCM5377,1,15.0,K2J 0M1,Ottawa,SP
2025-01-20,BXCM5153,1,550.0,10075-0573,New York,B2B
2025-01-20,BXCM1635,1,697.5,36106-1852,Montgomery,B2B
2025-01-20,BXCM4522,1,455.5,23226-1358,Richmond,
2025-01-20,BXCM4491,1,1049.5,32461-7477,Inlet beach,
2025-01-20,BXCM4521,1,455.5,33711-4340,St Petersburg,
2025-01-20,BXCM1751,1,296.0,21030-1927,Cockeysville,B2B
2025-01-20,BXCL1609,1,422.5,07976-0075,New Vernon,
2025-01-21,BXCM4595,1,444.5,28467-4105,Calabash,B2B
2025-01-21,BXCL1786,1,642.5,29745,York,
2025-01-21,BXCM5361,1,15.0,02903-4732,Providence,SP
2025-01-21,BXCM1655,1,1165.0,32413-5115,Panama City Beach,B2B
2025-01-22,BXCM5363,1,15.0,23112-1757,Midlothian,SP
2025-01-22,BXCM5350,1,15.0,23112-1757,Midlothian,SP
2025-01-22,BXCM1616,1,587.5,94043-1431,Mountain View,
2025-01-22,BXCM1656,1,241.0,01945-3706,Marblehead,B2B
2025-01-22,BXCM5061,1,1192.5,10011-4623,New York,
2025-01-22,BXCM1617,1,884.5,94595-2563,Walnut Creek,
2025-01-22,BXCM5135,1,699.0,33496-1000,Boca Raton,
2025-01-22,BXCM4528,1,202.5,29910-4975,bluffton,
2025-01-22,BXCM1655,1,945.0,33957-6402,Sanibel,B2B
2025-01-22,BXCM1657,1,444.5,33957-6402,Sanibel,B2B
2025-01-22,BXCM5153,1,550.0,02649-2951,Mashpee,
2025-01-23,BXCM4486,1,433.5,19966-7059,Millsboro,B2B
2025-01-23,BXCM4486,1,433.5,19966-7059,Millsboro,B2B
2025-01-23,BXCM3765,1,994.5,45409-2343,Oakwood,
2025-01-23,BXCM3690,1,587.5,73120-1212,Nichols Hills,
2025-01-23,BXCM5032,1,620.5,17551-1560,Millersville,
2025-01-23,BXCM5351,1,15.0,10028,New York,SP
2025-01-23,BXCM5369,1,15.0,10028,New York,SP
2025-01-23,BXCL1102,2,458.93,29927-9830,Hardeeville,
2025-01-23,BXCM5366,1,15.0,07863-3326,Oxford,SP
2025-01-23,BXCM5581,1,15.0,07863-3326,Oxford,SP
2025-01-24,BXCM3765,1,994.5,02668-1118,West Barnstable,B2B
2025-01-24,BXCM5580,1,15.0,10527-1117,Granite Springs,SP
2025-01-24,BXCM1669,1,224.5,33403-2371,West Palm Beach,
2025-01-24,BXCL1786,1,642.5,33403-2371,West Palm Beach,
2025-01-24,BXCM1656,1,241.0,11968-3934,Southampton,B2B
2025-01-24,BXCM1655,2,769.0,33908-7014,Fort Myers,
2025-01-24,BXCM4486,1,433.5,33908-7014,Fort Myers,
2025-01-24,BXCM1653,1,1165.0,33908-7014,Fort Myers,
2025-01-24,BXCM3690,1,642.5,20712-2109,Mount Rainier,B2B
2025-01-24,BXCM3765,1,1126.5,48307-1915,Rochester,B2B
2025-01-25,BXCM1667,1,488.5,64114-5152,Kansas City,
2025-01-25,BXCM4592,1,532.0,02632-3441,Centerville,
2025-01-25,BXCL1675,1,246.5,37215-1052,Nashville,
2025-01-25,BXCM4063,1,428.0,13045-1903,Cortland,
2025-01-26,BXCM5349,1,15.0,10065-8183,New York,SP
2025-01-26,BXCM5366,1,15.0,10065-8183,New York,SP
2025-01-26,BXCM4487,2,499.5,78028-8029,Kerrville,
2025-01-26,BXCM4491,1,1049.5,78028-8029,Kerrville,
2025-01-26,BXCM1650,2,719.5,33441,Deerfield Beach,
2025-01-26,BXCM1653,1,1203.5,33441,Deerfield Beach,
2025-01-26,BXCM5361,1,15.0,59840-9511,Hamilton,SP
2025-01-26,BXCM5375,1,15.0,59840-9511,Hamilton,SP
2025-01-26,BXCM3765,1,994.5,30909-2032,Augusta,
2025-01-27,BXCM4596,1,433.5,89143,Las Vegas,
2025-01-27,BXCM4178,1,554.5,11968-3934,Southampton,B2B
2025-01-27,BXCM3765,1,994.5,35223-2879,Mountain Brook,
2025-01-27,BXCL1551,1,1192.5,06082,Enfield,
2025-01-27,BXCM1656,1,241.0,34211-4931,Bradenton,B2B
2025-01-27,BXCM4737,1,395.0,04102-1631,Portland,B2B
2025-01-27,BXCM3765,1,994.5,79705-1824,Midland,
2025-01-28,BXCM3765,1,994.5,02460-1007,NEWTONVILLE,
2025-01-28,BXCM1656,1,241.0,33469-3509,Jupiter,B2B
2025-01-28,BXCM1656,2,241.0,84032,Heber City,
2025-01-28,BXCM5367,1,15.0,37221,Nashville,SP
2025-01-28,BXCM5365,1,15.0,37221,Nashville,SP
2025-01-28,BXCM5351,1,15.0,37221,Nashville,SP
2025-01-28,BXCM5366,1,15.0,37221,Nashville,SP
2025-01-28,BXCM1656,1,241.0,34241,Sarasota,
2025-01-28,BXCM4522,1,373.0,77339-3414,Kingwood,B2B
2025-01-28,BXCM3765,1,1126.5,84117,Holladay,
2025-01-29,BXCM1656,1,241.0,29607,Greenville,
2025-01-29,BXCL1766,1,1368.5,19073-2812,Newtown Square,
2025-01-29,BXCL1150,1,285.0,32967-7206,Vero Beach,
2025-01-29,BXCM3765,1,994.5,99223,Spokane,
2025-01-29,BXCM5157,1,1104.5,80503-2106,Longmont,
2025-01-30,BXCM3765,1,1126.5,55432-2165,Minneapolis,
2025-01-30,BXCM1650,1,719.5,11932,Bridgehampton,B2B
2025-01-30,BXCM4244,1,428.0,33919-1838,Fort Myers,
2025-01-30,BXCL1611,4,461.0,55904-7164,Rochester,B2B
2025-01-30,BXCM4244,1,461.0,19096-1463,Wynnewood,
2025-01-30,BXCM5369,1,15.0,12211-1321,Albany,SP
2025-01-30,BXCM5373,1,15.0,12211-1321,Albany,SP
2025-01-30,BXCM1783,1,367.5,34135-1837,Bonita Springs,B2B
2025-01-30,BXCM1783,1,367.5,34135-1837,Bonita Springs,B2B
2025-01-30,BXCM5032,1,620.5,63123-1115,St Louis,
2025-01-30,BXCM4491,1,1049.5,33178-1421,Miami,
2025-01-30,BXCM4491,1,1049.5,33178-1421,Miami,
2025-01-30,BXCM4491,1,1049.5,33178-1421,Miami,
2025-01-30,BXCM4491,1,1049.5,33178-1421,Miami,
2025-01-30,BXCM4491,1,1049.5,33178-1421,Miami,
2025-01-31,BXCM5351,1,15.0,10128-4096,New York,SP
2025-01-31,BXCM5155,1,554.5,94941-1541,MILL VALLEY,
2025-01-31,BXCM5369,1,15.0,12570-5630,Poughquag,SP
2025-01-31,BXCM4880,1,296.0,07608-1138,Teterboro,B2B
2025-01-31,BXCM5157,1,1104.5,07608-1138,Teterboro,B2B
2025-01-31,BXCL1408,1,301.5,07608-1138,Teterboro,B2B
2025-01-31,BXCM5153,1,550.0,07608-1138,Teterboro,B2B
2025-01-31,BXCM5157,1,1104.5,71854-5915,Texarkana,
2025-01-31,BXCM1656,1,241.0,34240-1452,Sarasota,B2B
2025-02-01,BXCM1617,1,884.5,78738-5059,Austin,
2025-02-01,BXCM1784,1,422.5,92629-4434,Dana Point,B2B
2025-02-01,BXCM5353,1,15.0,89413,Glenbrook,SP
2025-02-01,BXCM5580,1,15.0,89413,Glenbrook,SP
2025-02-01,BXCM5155,2,444.5,49408-9634,Fennville,
2025-02-01,BXCM3765,1,1126.5,34238,Sarasota,
2025-02-01,BXCL1773,1,543.5,28031,Cornelius,
2025-02-02,BXCM5375,1,15.0,30319-3217,Atlanta,SP
2025-02-02,BXCM5580,1,15.0,30319-3217,Atlanta,SP
2025-02-02,BXCM5361,1,15.0,30319-3217,Atlanta,SP
2025-02-02,BXCM5157,1,1214.5,27707-5016,Durham,B2B
2025-02-02,BXCM1617,1,884.5,73034-5289,Edmond,
2025-02-02,BXCM4270,1,1412.5,K0G 1L0,Lombardy,
2025-02-02,BXCM5369,1,15.0,66221-9114,Overland Park,SP
2025-02-02,BXCM5371,1,15.0,66221-9114,Overland Park,SP
2025-02-02,BXCM5355,1,15.0,66221-9114,Overland Park,SP
2025-02-02,BXCM5368,1,15.0,66221-9114,Overland Park,SP
2025-02-02,BXCM5365,1,15.0,66221-9114,Overland Park,SP
2025-02-02,BXCM1782,1,279.5,77077-1145,Houston,
2025-02-02,BXCM3907,1,1726.0,89128-8285,Las Vegas,
2025-02-03,BXCM1647,1,285.0,28712-4759,Brevard,
2025-02-04,BXCM5377,1,15.0,30517-2917,Braselton,SP
2025-02-04,BXCM4492,1,1137.5,90292-8305,Marina Del Ray,B2B
2025-02-04,BXCM5365,1,15.0,98248-9541,Ferndale,SP
2025-02-04,BXCM5373,1,15.0,98248-9541,Ferndale,SP
2025-02-04,BXCM1745,1,417.0,16505-1328,Erie,B2B
2025-02-04,BXCM5153,1,550.0,35213,Birmingham,
2025-02-05,BXCM3690,1,642.5,78028-8029,Kerrville,
2025-02-05,BXCM5157,1,774.5,61822-6406,Champaign,
2025-02-05,BXCM5349,1,15.0,94533-9528,Fairfield,SP
2025-02-05,BXCM4486,1,433.5,33446-3631,Delray Beach,
2025-02-05,BXCM4491,1,1049.5,33446-3631,Delray Beach,
2025-02-05,BXCM5157,1,1104.5,85260-3613,Scottsdale,
2025-02-06,BXCM4943,1,1115.5,60614-1676,Chicago,
2025-02-06,BXCM5366,1,15.0,29205-1856,Columbia,SP
2025-02-06,BXCM5372,1,15.0,29205-1856,Columbia,SP
2025-02-06,BXCM5371,1,15.0,29205-1856,Columbia,SP
2025-02-06,BXCL1152,1,477.5,19958-7004,Lewes,
2025-02-06,BXCM5580,1,15.0,61725-9015,Carlock,SP
2025-02-06,BXCM5522,1,664.5,14891,Watkins Glen,
2025-02-06,BXCM5369,1,15.0,35223-1253,Birmingham,SP
2025-02-06,BXCM5365,1,15.0,35223-1253,Birmingham,SP
2025-02-06,BXCM5373,1,15.0,35223-1253,Birmingham,SP
2025-02-06,BXCM5377,1,15.0,35223-1253,Birmingham,SP
2025-02-06,BXCM5351,1,15.0,35223-1253,Birmingham,SP
2025-02-06,BXCL1150,1,285.0,32801,Orlando,
2025-02-07,BXCM1650,2,697.5,76226-6868,Bartonville,
2025-02-07,BXCM5367,1,15.0,94025-5605,Menlo park,SP
2025-02-07,BXCM5366,1,15.0,94025-5605,Menlo park,SP
2025-02-07,BXCM5349,1,15.0,94025-5605,Menlo park,SP
2025-02-07,BXCM5365,1,15.0,94025-5605,Menlo park,SP
2025-02-07,BXCM5579,1,15.0,94025-5605,Menlo park,SP
2025-02-07,BXCM5360,1,15.0,94025-5605,Menlo park,SP
2025-02-07,BXCM5357,1,15.0,40059-8115,Prospect,SP
2025-02-07,BXCM3893,1,298.75,12211-1321,Albany,B2B
2025-02-07,BXCM1656,1,241.0,33404-5913,Riviera Beach,B2B
2025-02-07,BXCM5155,1,554.5,78731,austin,
2025-02-07,BXCM4740,1,191.5,89128-8285,Las Vegas,
2025-02-07,BXCM4835,2,230.0,89128-8285,Las Vegas,
2025-02-07,BXCM4517,2,505.0,36611-2210,Chickasaw,B2B
2025-02-07,BXCM5368,1,15.0,02066-1307,scituate,SP
2025-02-08,BXCM4490,1,417.0,97055-6909,Sandy,
2025-02-08,BXCM1606,2,395.0,70301-5014,Thibodaux,B2B
2025-02-08,BXCL1765,1,1148.5,94510-3935,Benicia,
2025-02-08,BXCM1813,1,367.5,94510-3935,Benicia,
2025-02-08,BXCM5581,1,15.0,96768-7701,Makawao,SP
2025-02-08,BXCM5355,1,15.0,96768-7701,Makawao,SP
2025-02-08,BXCM5349,1,15.0,96768-7701,Makawao,SP
2025-02-08,BXCM5369,1,15.0,96768-7701,Makawao,SP
2025-02-08,BXCM5351,1,15.0,20854-5429,Potomac,SP
2025-02-08,BXCM5369,1,15.0,42103,Bowling Green,SP
2025-02-08,BXCM4494,1,1093.05,23454,Virginia Beach,
2025-02-08,BXCM3891,1,429.75,10128-4096,New York,
2025-02-08,BXCM5353,1,15.0,75209-2222,Dallas,SP
2025-02-08,BXCM3765,1,895.05,19958-2128,Lewes,
2025-02-08,BXCM5157,1,1093.05,28409-2154,Wilmington,
2025-02-08,BXCM5155,1,400.05,29464-9038,Mount Pleasant,B2B
2025-02-08,BXCM5580,1,15.0,33701,Saint Petersburg,SP
2025-02-09,BXCM5365,1,15.0,85018-6733,Phoenix,SP
2025-02-09,BXCM5361,1,15.0,85018-6733,Phoenix,SP
2025-02-09,BXCM5375,1,15.0,12503-5216,Ancramdale,SP
2025-02-09,BXCM5361,1,15.0,12503-5216,Ancramdale,SP
2025-02-09,BXCM5368,1,15.0,30040-5550,CUMMING,SP
2025-02-09,BXCM5355,1,15.0,30040-5550,CUMMING,SP
2025-02-09,BXCM5032,2,499.05,55102-2113,Saint paul,
2025-02-09,BXCM5369,1,15.0,23455-1687,Virginia Beach,SP
2025-02-09,BXCM5349,1,15.0,23455-1687,Virginia Beach,SP
2025-02-09,BXCM5155,1,400.05,34223-6250,Englewood,
2025-02-09,BXCM4597,2,617.85,32322-3063,Carrabelle,
2025-02-09,BXCM3765,1,1013.85,19971-3410,Rehoboth Beach,
2025-02-10,BXCM5367,1,15.0,02481-1253,Wellesley,SP
2025-02-10,BXCM5365,1,15.0,02481-1253,Wellesley,SP
2025-02-10,BXCM4077,1,1573.2,30328-8215,Atlanta,B2B
2025-02-10,BXCL1150,1,256.5,19317-9284,Chadds Ford,B2B
2025-02-10,BXCM3934,1,895.05,07608-1138,Teterboro,B2B
2025-02-10,BXCM4491,1,944.55,07608-1138,Teterboro,B2B
2025-02-10,BXCM5638,1,345.5,02766-2493,Norton,B2B
2025-02-10,BXCM5638,1,329.0,02766-2493,Norton,B2B
2025-02-10,BXCM5638,1,312.5,02766-2493,Norton,B2B
2025-02-10,BXCM5157,1,1093.05,32309-8952,Tallahassee,
2025-02-10,BXCM5157,1,1093.05,31904-4431,Columbus,B2B
2025-02-10,BXCM5157,1,994.05,46992-8480,Wabash,
2025-02-10,BXCM5568,1,1899.9,27936,Frisco,B2B
2025-02-10,BXCM5157,1,1093.05,06880-1401,Westport,
2025-02-11,BXCM3690,1,528.75,28278-0251,Charlotte,B2B
2025-02-11,BXCM4487,1,449.55,33928-2963,Estero,
2025-02-11,BXCM5157,2,697.05,29910,Bluffton,
2025-02-11,BXCM1609,1,345.6,98248-9541,Ferndale,
2025-02-12,BXCL1641,1,687.15,07041,Millburn,
2025-02-12,BXCM1783,1,330.75,90210,BEVERLY HILLS,
2025-02-12,BXCM5157,1,1093.05,27607-7426,Raleigh,
2025-02-12,BXCM4596,1,330.75,33407-4416,West Palm Beach,
2025-02-12,BXCM1641,1,231.75,29910-8018,Bluffton,
2025-02-12,BXCM5363,1,15.0,32607-1222,Gainesville,SP
2025-02-12,BXCM5372,1,15.0,32607-1222,Gainesville,SP
2025-02-12,BXCM5357,1,15.0,32607-1222,Gainesville,SP
2025-02-12,BXCM5349,1,15.0,32963,Vero Beach,SP
2025-02-12,BXCM4491,1,944.55,34108-2899,Naples,
2025-02-12,BXCM4492,1,1023.75,34108-2899,Naples,
2025-02-12,BXCM3777,1,424.8,34108-2899,Naples,
2025-02-13,BXCM1784,1,380.25,48167-9287,Northville,
2025-02-13,BXCM5355,1,15.0,11568-1503,old westbury,SP
2025-02-13,BXCM5349,1,15.0,11568-1503,old westbury,SP
2025-02-13,BXCM5348,1,15.0,11568-1503,old westbury,SP
2025-02-13,BXCM5373,1,15.0,80301-5502,Boulder,SP
2025-02-13,BXCM5365,1,15.0,80301-5502,Boulder,SP
2025-02-13,BXCM5349,1,15.0,80301-5502,Boulder,SP
2025-02-13,BXCM5348,1,15.0,80301-5502,Boulder,SP
2025-02-13,BXCM4486,2,390.15,29910,Bluffton,
2025-02-13,BXCM1656,1,216.9,34103-3913,Naples,
2025-02-13,BXCM3686,1,875.25,37075-3802,Hendersonville,
2025-02-13,BXCM4493,2,627.75,29486-8540,Summerville,B2B
2025-02-14,BXCM5157,1,1093.05,29910,Bluffton,
2025-02-14,BXCM4486,2,390.15,29910,Bluffton,
2025-02-14,BXCM5157,1,1093.05,02840-4280,Newport,
2025-02-14,BXCM1652,1,919.8,20009,Washington,
2025-02-14,BXCL1145,1,182.25,08251-3062,Villas,B2B
2025-02-14,BXCM5377,1,15.0,24090,Fincastle,SP
2025-02-14,BXCM5650,1,275.0,29464-3865,Mount Pleasant,
2025-02-14,BXCM5651,1,181.5,29464-3865,Mount Pleasant,
2025-02-14,BXCM3910,1,1380.15,33178,Medley,B2B
2025-02-14,BXCL1656,1,850.5,07885-1640,Wharton,B2B
2025-02-14,BXCL1786,1,578.25,63304,St Charles,
2025-02-14,BXCL1609,1,380.25,34786-7933,Windermere,
2025-02-14,BXCM4492,1,1023.75,28512-0060,Atlantic Beach,
2025-02-14,BXCM5470,2,637.65,55391-1512,Wayzata,B2B
2025-02-14,BXCM5157,1,1093.05,30802-1811,Appling,
2025-02-14,BXCM5155,1,499.05,32459-7963,Santa Rosa Beach,
2025-02-14,BXCM5369,1,15.0,29412-5258,Charleston,SP
2025-02-14,BXCM5351,1,15.0,29412-5258,Charleston,SP
2025-02-14,BXCM5366,1,15.0,29412-5258,Charleston,SP
2025-02-14,BXCM5377,1,15.0,29412-5258,Charleston,SP
2025-02-15,BXCM4486,2,390.15,23113,Midlothian,
2025-02-15,BXCM4491,1,944.55,23113,Midlothian,
2025-02-15,BXCM4834,1,672.3,77523-2320,Mont Belvieu,
2025-02-15,BXCM5369,1,15.0,46220-2535,Indianapolis,SP
2025-02-15,BXCM5365,1,15.0,46220-2535,Indianapolis,SP
2025-02-15,BXCM3765,1,1013.85,60093-1708,Winnetka,B2B
2025-02-15,BXCM5579,1,15.0,21012-2337,Arnold,SP
2025-02-15,BXCM5580,1,15.0,21012-2337,Arnold,SP
2025-02-15,BXCM5375,1,15.0,21012-2337,Arnold,SP
2025-02-15,BXCM5581,1,15.0,21012-2337,Arnold,SP
2025-02-15,BXCM5361,1,15.0,21012-2337,Arnold,SP
2025-02-15,BXCM5360,1,15.0,21012-2337,Arnold,SP
2025-02-15,BXCM5353,1,15.0,21012-2337,Arnold,SP
2025-02-15,BXCM1676,1,464.4,95404-7020,Santa Rosa,
2025-02-15,BXCM4486,1,390.15,77351-7140,Livingston,
2025-02-15,BXCM5361,1,15.0,02816-6409,Coventry,SP
2025-02-15,BXCL1641,1,687.15,93908-9310,Salinas,
2025-02-15,BXCL1556,1,974.25,49120-8648,Niles,B2B
2025-02-16,BXCM5157,1,994.05,T1H 6Z4,Lethbridge,B2B
2025-02-16,BXCM5580,1,15.0,77043-4774,Houston,SP
2025-02-16,BXCM5148,1,528.75,78373,Port Aransas,
2025-02-16,BXCM1784,1,380.25,20815,chevy chase,
2025-02-16,BXCM4492,1,1023.75,30319-3217,Atlanta,
2025-02-16,BXCM4494,1,1093.05,30319-3217,Atlanta,
2025-02-16,BXCM4486,2,390.15,30319-3217,Atlanta,
2025-02-16,BXCM2362,1,139.75,33166-2731,Miami,B2B
2025-02-16,BXCL1563,1,499.05,29456,Ladson,
2025-02-16,BXCM4522,1,335.7,29456,Ladson,
2025-02-16,BXCL1785,1,320.85,78373-4921,Port Aransas,
2025-02-16,BXCM1604,1,345.6,01450-4218,Groton,
2025-02-16,BXCL1609,1,380.25,08043-3703,VOORHEES,
2025-02-16,BXCM4596,1,380.25,33767-1720,Clearwater,
2025-02-16,BXCM1604,1,345.6,80465-8504,Morrison,
2025-02-17,BXCM5157,1,1093.05,10538-2636,Larchmont,
2025-02-17,BXCM4522,1,424.8,32082,Ponte Vedra Beach,
2025-02-17,BXCM1655,1,850.5,20124-2111,CLIFTON,
2025-02-17,BXCM3765,1,1013.85,84332-9443,Providence,B2B
2025-02-17,BXCM4244,1,444.6,30071-2969,Norcross,B2B
2025-02-17,BXCM5155,1,499.05,29492-8935,Charleston,
2025-02-17,BXCM3765,1,895.05,10606-3525,White Plains,
2025-02-17,BXCL1786,1,578.25,77583-4920,Arcola,
2025-02-17,BXCM5157,1,1093.05,39817,Bainbridge,
2025-02-17,BXCM3765,1,1013.85,39817,Bainbridge,
2025-02-17,BXCM4006,1,1142.55,39817,Bainbridge,
2025-02-17,BXCM5157,1,1093.05,35124-3855,Indian Springs,
2025-02-17,BXCM3777,1,360.45,08534-2012,Pennington,
2025-02-17,BXCM5363,1,15.0,31792-0414,Thomasville,SP
