Date,sku_id,category,units sold,promotions,customers_visits,conversion_rate,unit_price,stock_in_hand,is_holiday,is_week_before_holiday
2024-08-08,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,209,0.0239,323.0,8.0,0,1
2024-08-09,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,438,0.016,323.0,10.0,0,1
2024-08-10,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,396,0.0177,323.0,10.0,0,1
2024-08-11,1023-003/0212-83/BISQUE,Bar Stools,23,On Promotion,660,0.0348,323.0,26.0,0,1
2024-08-12,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,458,0.0131,323.0,9.0,0,1
2024-08-13,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,281,0.0178,323.0,8.0,0,1
2024-08-14,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,363,0.0138,323.0,8.0,1,0
2024-08-15,1023-003/0212-83/BISQUE,Bar Stools,9,On Promotion,342,0.0263,323.0,12.0,0,0
2024-08-16,1023-003/0212-83/BISQUE,Bar Stools,8,Off Promotion,284,0.0282,323.0,11.0,0,0
2024-08-17,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,451,0.0155,323.0,10.0,0,0
2024-08-18,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,399,0.0125,323.0,8.0,0,0
2024-08-19,1023-003/0212-83/BISQUE,Bar Stools,10,On Promotion,236,0.0424,323.0,13.0,0,0
2024-08-20,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,290,0.0207,323.0,9.0,0,0
2024-08-21,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,357,0.0168,323.0,9.0,0,0
2024-08-22,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,374,0.0134,323.0,8.0,0,0
2024-08-23,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,303,0.0231,323.0,10.0,0,0
2024-08-24,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,262,0.0229,323.0,9.0,0,0
2024-08-25,1023-003/0212-83/BISQUE,Bar Stools,7,On Promotion,336,0.0208,323.0,10.0,0,0
2024-08-26,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,323,0.0155,323.0,8.0,0,0
2024-08-27,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,297,0.0202,323.0,9.0,0,0
2024-08-28,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,353,0.017,323.0,9.0,0,0
2024-08-29,1023-003/0212-83/BISQUE,Bar Stools,10,On Promotion,306,0.0327,323.0,13.0,0,0
2024-08-30,1023-003/0212-83/BISQUE,Bar Stools,8,Off Promotion,374,0.0214,323.0,11.0,0,0
2024-08-31,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,412,0.017,323.0,10.0,0,0
2024-09-01,1023-003/0212-83/BISQUE,Bar Stools,13,On Promotion,362,0.0359,323.0,16.0,0,0
2024-09-02,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,266,0.0188,323.0,8.0,0,0
2024-09-03,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,241,0.0207,323.0,8.0,0,0
2024-09-04,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,312,0.016,323.0,8.0,0,0
2024-09-05,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,301,0.0166,323.0,8.0,0,0
2024-09-06,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,573,0.0122,323.0,10.0,0,0
2024-09-07,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,356,0.0197,323.0,10.0,0,0
2024-09-08,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,258,0.0233,323.0,9.0,0,0
2024-09-09,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,264,0.0227,323.0,9.0,0,0
2024-09-10,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,270,0.0222,323.0,9.0,0,0
2024-09-11,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,292,0.0171,323.0,8.0,0,1
2024-09-12,1023-003/0212-83/BISQUE,Bar Stools,4,Off Promotion,302,0.0132,323.0,7.0,0,1
2024-09-13,1023-003/0212-83/BISQUE,Bar Stools,10,On Promotion,448,0.0223,323.0,13.0,0,1
2024-09-14,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,378,0.0185,323.0,10.0,0,1
2024-09-15,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,383,0.0131,323.0,8.0,0,1
2024-09-16,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,277,0.0181,323.0,8.0,0,1
2024-09-17,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,327,0.0153,323.0,8.0,0,1
2024-09-18,1023-003/0212-83/BISQUE,Bar Stools,8,On Promotion,368,0.0217,323.0,11.0,1,0
2024-09-19,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,234,0.0214,323.0,8.0,0,0
2024-09-20,1023-003/0212-83/BISQUE,Bar Stools,9,On Promotion,476,0.0189,323.0,12.0,0,0
2024-09-21,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,341,0.0205,323.0,10.0,0,0
2024-09-22,1023-003/0212-83/BISQUE,Bar Stools,20,On Promotion,535,0.0374,323.0,23.0,0,0
2024-09-23,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,328,0.0152,323.0,8.0,0,0
2024-09-24,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,268,0.0187,323.0,8.0,0,0
2024-09-25,1023-003/0212-83/BISQUE,Bar Stools,9,On Promotion,288,0.0312,323.0,12.0,0,0
2024-09-26,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,309,0.0194,323.0,9.0,0,0
2024-09-27,1023-003/0212-83/BISQUE,Bar Stools,12,On Promotion,307,0.0391,323.0,15.0,0,0
2024-09-28,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,359,0.0195,323.0,10.0,0,0
2024-09-29,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,196,0.0255,323.0,8.0,0,0
2024-09-30,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,272,0.0184,323.0,8.0,0,0
2024-10-01,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,222,0.0225,323.0,8.0,0,0
2024-10-02,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,252,0.0198,323.0,8.0,0,0
2024-10-03,1023-003/0212-83/BISQUE,Bar Stools,4,Off Promotion,297,0.0135,323.0,7.0,0,0
2024-10-04,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,330,0.0212,323.0,10.0,0,0
2024-10-05,1023-003/0212-83/BISQUE,Bar Stools,10,On Promotion,396,0.0253,323.0,13.0,0,0
2024-10-06,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,305,0.0164,323.0,8.0,0,0
2024-10-07,1023-003/0212-83/BISQUE,Bar Stools,12,On Promotion,300,0.04,323.0,15.0,0,0
2024-10-08,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,367,0.0136,323.0,8.0,0,0
2024-10-09,1023-003/0212-83/BISQUE,Bar Stools,8,On Promotion,377,0.0212,323.0,11.0,0,0
2024-10-10,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,351,0.0171,323.0,9.0,0,0
2024-10-11,1023-003/0212-83/BISQUE,Bar Stools,13,On Promotion,353,0.0368,323.0,16.0,0,0
2024-10-12,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,398,0.0151,323.0,9.0,0,0
2024-10-13,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,226,0.0265,323.0,9.0,0,1
2024-10-14,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,315,0.0159,323.0,8.0,0,1
2024-10-15,1023-003/0212-83/BISQUE,Bar Stools,11,On Promotion,281,0.0391,323.0,14.0,0,1
2024-10-16,1023-003/0212-83/BISQUE,Bar Stools,4,Off Promotion,219,0.0183,323.0,7.0,0,1
2024-10-17,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,334,0.015,323.0,8.0,0,1
2024-10-18,1023-003/0212-83/BISQUE,Bar Stools,16,On Promotion,517,0.0309,323.0,19.0,0,1
2024-10-19,1023-003/0212-83/BISQUE,Bar Stools,14,On Promotion,414,0.0338,323.0,17.0,0,1
2024-10-20,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,208,0.024,323.0,8.0,1,0
2024-10-21,1023-003/0212-83/BISQUE,Bar Stools,26,On Promotion,586,0.0444,323.0,29.0,0,0
2024-10-22,1023-003/0212-83/BISQUE,Bar Stools,12,On Promotion,289,0.0415,323.0,15.0,0,0
2024-10-23,1023-003/0212-83/BISQUE,Bar Stools,11,On Promotion,269,0.0409,323.0,14.0,0,0
2024-10-24,1023-003/0212-83/BISQUE,Bar Stools,9,On Promotion,326,0.0276,323.0,12.0,0,0
2024-10-25,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,351,0.0171,323.0,9.0,0,0
2024-10-26,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,313,0.0224,323.0,10.0,0,1
2024-10-27,1023-003/0212-83/BISQUE,Bar Stools,11,On Promotion,394,0.0279,323.0,14.0,0,1
2024-10-28,1023-003/0212-83/BISQUE,Bar Stools,9,On Promotion,261,0.0345,323.0,12.0,0,1
2024-10-29,1023-003/0212-83/BISQUE,Bar Stools,12,On Promotion,303,0.0396,323.0,15.0,0,1
2024-10-30,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,298,0.0168,323.0,8.0,0,1
2024-10-31,1023-003/0212-83/BISQUE,Bar Stools,8,On Promotion,329,0.0243,323.0,11.0,0,1
2024-11-01,1023-003/0212-83/BISQUE,Bar Stools,13,On Promotion,217,0.0599,323.0,16.0,0,1
2024-11-02,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,454,0.0154,323.0,10.0,1,0
2024-11-03,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,236,0.0212,323.0,8.0,0,0
2024-11-04,1023-003/0212-83/BISQUE,Bar Stools,9,On Promotion,311,0.0289,323.0,12.0,0,0
2024-11-05,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,344,0.0145,323.0,8.0,0,0
2024-11-06,1023-003/0212-83/BISQUE,Bar Stools,9,Off Promotion,582,0.0155,323.0,12.0,0,0
2024-11-07,1023-003/0212-83/BISQUE,Bar Stools,4,Off Promotion,287,0.0139,323.0,7.0,0,0
2024-11-08,1023-003/0212-83/BISQUE,Bar Stools,17,On Promotion,426,0.0399,323.0,20.0,0,0
2024-11-09,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,371,0.0189,323.0,10.0,0,0
2024-11-10,1023-003/0212-83/BISQUE,Bar Stools,7,On Promotion,309,0.0227,323.0,10.0,0,0
2024-11-11,1023-003/0212-83/BISQUE,Bar Stools,10,On Promotion,316,0.0316,323.0,13.0,0,0
2024-11-12,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,291,0.0172,323.0,8.0,0,0
2024-11-13,1023-003/0212-83/BISQUE,Bar Stools,11,On Promotion,344,0.032,323.0,14.0,0,0
2024-11-14,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,241,0.0207,323.0,8.0,0,0
2024-11-15,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,461,0.0152,323.0,10.0,0,0
2024-11-16,1023-003/0212-83/BISQUE,Bar Stools,12,On Promotion,342,0.0351,323.0,15.0,0,0
2024-11-17,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,320,0.0156,323.0,8.0,0,0
2024-11-18,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,273,0.0183,323.0,8.0,0,0
2024-11-19,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,277,0.0217,323.0,9.0,0,0
2024-11-20,1023-003/0212-83/BISQUE,Bar Stools,11,On Promotion,247,0.0445,323.0,14.0,0,0
2024-11-21,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,217,0.023,323.0,8.0,0,0
2024-11-22,1023-003/0212-83/BISQUE,Bar Stools,10,On Promotion,474,0.0211,323.0,13.0,0,0
2024-11-23,1023-003/0212-83/BISQUE,Bar Stools,12,On Promotion,357,0.0336,323.0,15.0,0,0
2024-11-24,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,303,0.0198,323.0,9.0,0,0
2024-11-25,1023-003/0212-83/BISQUE,Bar Stools,13,On Promotion,249,0.0522,323.0,16.0,0,0
2024-11-26,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,256,0.0195,323.0,8.0,0,0
2024-11-27,1023-003/0212-83/BISQUE,Bar Stools,9,On Promotion,364,0.0247,323.0,12.0,0,1
2024-11-28,1023-003/0212-83/BISQUE,Bar Stools,7,On Promotion,223,0.0314,323.0,10.0,0,1
2024-11-29,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,489,0.0123,323.0,9.0,0,1
2024-11-30,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,429,0.014,323.0,9.0,0,1
2024-12-01,1023-003/0212-83/BISQUE,Bar Stools,7,On Promotion,273,0.0256,323.0,10.0,0,1
2024-12-02,1023-003/0212-83/BISQUE,Bar Stools,9,On Promotion,314,0.0287,323.0,12.0,0,1
2024-12-03,1023-003/0212-83/BISQUE,Bar Stools,11,On Promotion,256,0.043,323.0,14.0,0,1
2024-12-04,1023-003/0212-83/BISQUE,Bar Stools,21,On Promotion,840,0.025,323.0,24.0,1,1
2024-12-05,1023-003/0212-83/BISQUE,Bar Stools,10,On Promotion,382,0.0262,323.0,13.0,0,1
2024-12-06,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,384,0.0156,323.0,9.0,0,1
2024-12-07,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,343,0.0204,323.0,10.0,0,1
2024-12-08,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,391,0.0128,323.0,8.0,0,1
2024-12-09,1023-003/0212-83/BISQUE,Bar Stools,11,On Promotion,294,0.0374,323.0,14.0,0,1
2024-12-10,1023-003/0212-83/BISQUE,Bar Stools,9,On Promotion,231,0.039,323.0,12.0,0,1
2024-12-11,1023-003/0212-83/BISQUE,Bar Stools,20,On Promotion,525,0.0381,323.0,23.0,1,0
2024-12-12,1023-003/0212-83/BISQUE,Bar Stools,11,On Promotion,301,0.0365,323.0,14.0,0,0
2024-12-13,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,301,0.0233,323.0,10.0,0,0
2024-12-14,1023-003/0212-83/BISQUE,Bar Stools,12,On Promotion,392,0.0306,323.0,15.0,0,0
2024-12-15,1023-003/0212-83/BISQUE,Bar Stools,4,Off Promotion,240,0.0167,323.0,7.0,0,0
2024-12-16,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,333,0.015,323.0,8.0,0,0
2024-12-17,1023-003/0212-83/BISQUE,Bar Stools,8,On Promotion,287,0.0279,323.0,11.0,0,0
2024-12-18,1023-003/0212-83/BISQUE,Bar Stools,4,Off Promotion,385,0.0104,323.0,7.0,0,1
2024-12-19,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,275,0.0182,323.0,8.0,0,1
2024-12-20,1023-003/0212-83/BISQUE,Bar Stools,12,On Promotion,455,0.0264,323.0,15.0,0,1
2024-12-21,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,361,0.0166,323.0,9.0,0,1
2024-12-22,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,199,0.0302,323.0,9.0,0,1
2024-12-23,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,363,0.0138,323.0,8.0,0,1
2024-12-24,1023-003/0212-83/BISQUE,Bar Stools,4,Off Promotion,255,0.0157,323.0,7.0,0,1
2024-12-25,1023-003/0212-83/BISQUE,Bar Stools,10,On Promotion,297,0.0337,323.0,13.0,1,0
2024-12-26,1023-003/0212-83/BISQUE,Bar Stools,9,On Promotion,301,0.0299,323.0,12.0,0,0
2024-12-27,1023-003/0212-83/BISQUE,Bar Stools,12,On Promotion,437,0.0275,323.0,15.0,0,0
2024-12-28,1023-003/0212-83/BISQUE,Bar Stools,8,Off Promotion,389,0.0206,323.0,11.0,0,0
2024-12-29,1023-003/0212-83/BISQUE,Bar Stools,14,Off Promotion,676,0.0207,323.0,17.0,0,0
2024-12-30,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,332,0.0151,323.0,8.0,0,0
2024-12-31,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,335,0.0149,323.0,8.0,0,0
2025-01-01,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,305,0.0164,323.0,8.0,0,0
2025-01-02,1023-003/0212-83/BISQUE,Bar Stools,4,Off Promotion,249,0.0161,323.0,7.0,0,0
2025-01-03,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,392,0.0153,323.0,9.0,0,0
2025-01-04,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,366,0.0164,323.0,9.0,0,0
2025-01-05,1023-003/0212-83/BISQUE,Bar Stools,8,On Promotion,325,0.0246,323.0,11.0,0,0
2025-01-06,1023-003/0212-83/BISQUE,Bar Stools,4,Off Promotion,245,0.0163,323.0,7.0,0,0
2025-01-07,1023-003/0212-83/BISQUE,Bar Stools,9,On Promotion,223,0.0404,323.0,12.0,0,0
2025-01-08,1023-003/0212-83/BISQUE,Bar Stools,11,On Promotion,217,0.0507,323.0,14.0,0,0
2025-01-09,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,325,0.0154,323.0,8.0,0,0
2025-01-10,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,445,0.0135,323.0,9.0,0,0
2025-01-11,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,448,0.0112,323.0,8.0,0,0
2025-01-12,1023-003/0212-83/BISQUE,Bar Stools,9,On Promotion,336,0.0268,323.0,12.0,0,0
2025-01-13,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,287,0.0174,323.0,8.0,0,0
2025-01-14,1023-003/0212-83/BISQUE,Bar Stools,9,On Promotion,256,0.0352,323.0,12.0,0,0
2025-01-15,1023-003/0212-83/BISQUE,Bar Stools,12,On Promotion,286,0.042,323.0,15.0,0,0
2025-01-16,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,275,0.0182,323.0,8.0,0,0
2025-01-17,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,405,0.0148,323.0,9.0,0,0
2025-01-18,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,295,0.0203,323.0,9.0,0,0
2025-01-19,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,329,0.0152,323.0,8.0,0,0
2025-01-20,1023-003/0212-83/BISQUE,Bar Stools,4,Off Promotion,384,0.0104,323.0,7.0,0,0
2025-01-21,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,242,0.0207,323.0,8.0,0,0
2025-01-22,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,290,0.0207,323.0,9.0,0,1
2025-01-23,1023-003/0212-83/BISQUE,Bar Stools,4,Off Promotion,270,0.0148,323.0,7.0,0,1
2025-01-24,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,486,0.0103,323.0,8.0,0,1
2025-01-25,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,464,0.0129,323.0,9.0,0,1
2025-01-26,1023-003/0212-83/BISQUE,Bar Stools,15,On Promotion,569,0.0264,323.0,18.0,0,1
2025-01-27,1023-003/0212-83/BISQUE,Bar Stools,11,On Promotion,340,0.0324,323.0,14.0,0,1
2025-01-28,1023-003/0212-83/BISQUE,Bar Stools,7,On Promotion,272,0.0257,323.0,10.0,0,1
2025-01-29,1023-003/0212-83/BISQUE,Bar Stools,11,On Promotion,408,0.027,323.0,14.0,1,0
2025-01-30,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,316,0.0158,323.0,8.0,0,0
2025-01-31,1023-003/0212-83/BISQUE,Bar Stools,12,On Promotion,427,0.0281,323.0,15.0,0,0
2025-02-01,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,532,0.0113,323.0,9.0,0,0
2025-02-02,1023-003/0212-83/BISQUE,Bar Stools,13,On Promotion,341,0.0381,323.0,16.0,0,0
2025-02-03,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,382,0.0131,323.0,8.0,0,0
2025-02-04,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,334,0.015,323.0,8.0,0,0
2025-02-05,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,198,0.0303,323.0,9.0,0,0
2025-02-06,1023-003/0212-83/BISQUE,Bar Stools,4,Off Promotion,337,0.0119,323.0,7.0,0,0
2025-02-07,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,400,0.015,323.0,9.0,0,0
2025-02-09,1023-003/0212-83/BISQUE,Bar Stools,12,On Promotion,434,0.0276,323.0,15.0,0,0
2025-02-10,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,310,0.0194,323.0,9.0,0,0
2025-02-11,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,321,0.0156,323.0,8.0,0,0
2025-02-12,1023-003/0212-83/BISQUE,Bar Stools,4,Off Promotion,327,0.0122,323.0,7.0,0,0
2025-02-13,1023-003/0212-83/BISQUE,Bar Stools,9,On Promotion,261,0.0345,323.0,12.0,0,0
2025-02-14,1023-003/0212-83/BISQUE,Bar Stools,11,On Promotion,329,0.0334,323.0,14.0,0,0
2025-02-15,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,451,0.0133,323.0,9.0,0,0
2025-02-16,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,322,0.0186,323.0,9.0,0,0
2025-02-17,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,412,0.0121,323.0,8.0,0,0
2025-02-18,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,270,0.0222,323.0,9.0,0,0
2025-02-19,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,334,0.015,323.0,8.0,0,0
2025-02-20,1023-003/0212-83/BISQUE,Bar Stools,8,On Promotion,320,0.025,323.0,11.0,0,0
2025-02-21,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,353,0.017,323.0,9.0,0,0
2025-02-22,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,349,0.0201,323.0,10.0,0,0
2025-02-23,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,450,0.0156,323.0,10.0,0,0
2025-02-24,1023-003/0212-83/BISQUE,Bar Stools,11,On Promotion,361,0.0305,323.0,14.0,0,0
2025-02-25,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,300,0.0167,323.0,8.0,0,0
2025-02-26,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,292,0.0205,323.0,9.0,0,0
2025-02-27,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,319,0.0157,323.0,8.0,0,0
2025-02-28,1023-003/0212-83/BISQUE,Bar Stools,4,Off Promotion,316,0.0127,323.0,7.0,0,0
2025-03-01,1023-003/0212-83/BISQUE,Bar Stools,9,On Promotion,406,0.0222,323.0,12.0,0,0
2025-03-02,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,370,0.0162,323.0,9.0,0,0
2025-03-03,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,270,0.0185,323.0,8.0,0,0
2025-03-04,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,311,0.0161,323.0,8.0,0,0
2025-03-05,1023-003/0212-83/BISQUE,Bar Stools,8,On Promotion,311,0.0257,323.0,11.0,0,0
2025-03-06,1023-003/0212-83/BISQUE,Bar Stools,9,On Promotion,331,0.0272,323.0,12.0,0,0
2025-03-07,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,252,0.0198,323.0,8.0,0,0
2025-03-08,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,443,0.0113,323.0,8.0,0,0
2025-03-09,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,362,0.0166,323.0,9.0,0,0
2025-03-10,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,287,0.0174,323.0,8.0,0,0
2025-03-11,1023-003/0212-83/BISQUE,Bar Stools,4,Off Promotion,266,0.015,323.0,7.0,0,0
2025-03-12,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,315,0.0159,323.0,8.0,0,0
2025-03-13,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,292,0.0171,323.0,8.0,0,0
2025-03-14,1023-003/0212-83/BISQUE,Bar Stools,13,On Promotion,285,0.0456,323.0,16.0,0,0
2025-03-15,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,468,0.0128,323.0,9.0,0,0
2025-03-16,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,427,0.0141,323.0,9.0,0,0
2025-03-17,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,277,0.0181,323.0,8.0,0,0
2025-03-18,1023-003/0212-83/BISQUE,Bar Stools,8,On Promotion,337,0.0237,323.0,11.0,0,0
2025-03-19,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,283,0.0177,323.0,8.0,0,0
2025-03-20,1023-003/0212-83/BISQUE,Bar Stools,7,On Promotion,184,0.038,323.0,10.0,0,0
2025-03-21,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,240,0.0208,323.0,8.0,0,0
2025-03-22,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,349,0.0201,323.0,10.0,0,0
2025-03-23,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,247,0.0283,323.0,10.0,0,0
2025-03-24,1023-003/0212-83/BISQUE,Bar Stools,10,On Promotion,298,0.0336,323.0,13.0,0,0
2025-03-25,1023-003/0212-83/BISQUE,Bar Stools,11,On Promotion,233,0.0472,323.0,14.0,0,0
2025-03-26,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,276,0.0181,323.0,8.0,0,0
2025-03-27,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,354,0.0141,323.0,8.0,0,0
2025-03-28,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,310,0.0161,323.0,8.0,0,0
2025-03-29,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,412,0.0146,323.0,9.0,0,0
2025-03-30,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,397,0.0176,323.0,10.0,0,0
2025-03-31,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,296,0.0203,323.0,9.0,0,0
2025-04-01,1023-003/0212-83/BISQUE,Bar Stools,4,Off Promotion,345,0.0116,323.0,7.0,0,0
2025-04-02,1023-003/0212-83/BISQUE,Bar Stools,8,On Promotion,258,0.031,323.0,11.0,0,0
2025-04-03,1023-003/0212-83/BISQUE,Bar Stools,4,Off Promotion,210,0.019,323.0,7.0,0,0
2025-04-04,1023-003/0212-83/BISQUE,Bar Stools,10,On Promotion,266,0.0376,323.0,13.0,0,0
2025-04-05,1023-003/0212-83/BISQUE,Bar Stools,16,On Promotion,387,0.0413,323.0,19.0,0,0
2025-04-06,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,471,0.0127,323.0,9.0,0,0
2025-04-07,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,362,0.0138,323.0,8.0,0,0
