,Date,sku_id,category,units sold,promotions,customers_visits,conversion_rate,unit_price,stock_in_hand,is_holiday,is_week_before_holiday
232,2023-08-21,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,299,0.0167,323.0,99.0,0,0
233,2023-08-22,1023-003/0212-83/BISQUE,Bar Stools,4,Off Promotion,204,0.0196,323.0,94.0,0,0
234,2023-08-23,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,410,0.0146,323.0,90.0,0,0
235,2023-08-24,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,336,0.0208,323.0,84.0,0,0
236,2023-08-25,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,221,0.0226,323.0,77.0,0,0
237,2023-08-26,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,254,0.0236,323.0,72.0,0,0
238,2023-08-27,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,308,0.0195,323.0,66.0,0,0
239,2023-08-28,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,302,0.0199,323.0,60.0,0,1
240,2023-08-29,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,209,0.0239,323.0,54.0,0,1
241,2023-08-30,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,438,0.016,323.0,49.0,0,1
242,2023-08-31,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,396,0.0177,323.0,42.0,0,1
243,2023-09-01,1023-003/0212-83/BISQUE,Bar Stools,23,On Promotion,660,0.0348,323.0,35.0,0,1
244,2023-09-02,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,458,0.0131,323.0,12.0,0,1
245,2023-09-03,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,281,0.0178,323.0,6.0,0,1
246,2023-09-04,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,363,0.0138,323.0,196.0,1,0
247,2023-09-05,1023-003/0212-83/BISQUE,Bar Stools,9,On Promotion,342,0.0263,323.0,191.0,0,0
248,2023-09-06,1023-003/0212-83/BISQUE,Bar Stools,8,Off Promotion,284,0.0282,323.0,182.0,0,0
249,2023-09-07,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,451,0.0155,323.0,174.0,0,0
250,2023-09-08,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,399,0.0125,323.0,167.0,0,0
251,2023-09-09,1023-003/0212-83/BISQUE,Bar Stools,10,On Promotion,236,0.0424,323.0,162.0,0,0
252,2023-09-10,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,290,0.0207,323.0,152.0,0,0
253,2023-09-11,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,357,0.0168,323.0,146.0,0,0
254,2023-09-12,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,374,0.0134,323.0,140.0,0,0
255,2023-09-13,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,303,0.0231,323.0,135.0,0,0
256,2023-09-14,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,262,0.0229,323.0,128.0,0,0
257,2023-09-15,1023-003/0212-83/BISQUE,Bar Stools,7,On Promotion,336,0.0208,323.0,122.0,0,0
258,2023-09-16,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,323,0.0155,323.0,115.0,0,0
259,2023-09-17,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,297,0.0202,323.0,110.0,0,0
260,2023-09-18,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,353,0.017,323.0,104.0,0,0
261,2023-09-19,1023-003/0212-83/BISQUE,Bar Stools,10,On Promotion,306,0.0327,323.0,98.0,0,0
262,2023-09-20,1023-003/0212-83/BISQUE,Bar Stools,8,Off Promotion,374,0.0214,323.0,88.0,0,0
263,2023-09-21,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,412,0.017,323.0,80.0,0,0
264,2023-09-22,1023-003/0212-83/BISQUE,Bar Stools,13,On Promotion,362,0.0359,323.0,73.0,0,0
265,2023-09-23,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,266,0.0188,323.0,60.0,0,0
266,2023-09-24,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,241,0.0207,323.0,55.0,0,0
267,2023-09-25,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,312,0.016,323.0,50.0,0,0
268,2023-09-26,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,301,0.0166,323.0,45.0,0,0
269,2023-09-27,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,573,0.0122,323.0,40.0,0,0
270,2023-09-28,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,356,0.0197,323.0,33.0,0,0
271,2023-09-29,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,258,0.0233,323.0,26.0,0,0
272,2023-09-30,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,264,0.0227,323.0,20.0,0,0
273,2023-10-01,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,270,0.0222,323.0,14.0,0,0
274,2023-10-02,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,292,0.0171,323.0,8.0,0,1
275,2023-10-03,1023-003/0212-83/BISQUE,Bar Stools,4,Off Promotion,302,0.0132,323.0,9.0,0,1
276,2023-10-04,1023-003/0212-83/BISQUE,Bar Stools,10,On Promotion,448,0.0223,323.0,15.0,0,1
277,2023-10-05,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,378,0.0185,323.0,12.0,0,1
278,2023-10-06,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,383,0.0131,323.0,10.0,0,1
279,2023-10-07,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,277,0.0181,323.0,10.0,0,1
280,2023-10-08,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,327,0.0153,323.0,10.0,0,1
281,2023-10-09,1023-003/0212-83/BISQUE,Bar Stools,8,On Promotion,368,0.0217,323.0,13.0,1,0
282,2023-10-10,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,234,0.0214,323.0,10.0,0,0
283,2023-10-11,1023-003/0212-83/BISQUE,Bar Stools,9,On Promotion,476,0.0189,323.0,14.0,0,0
284,2023-10-12,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,341,0.0205,323.0,12.0,0,0
285,2023-10-13,1023-003/0212-83/BISQUE,Bar Stools,20,On Promotion,535,0.0374,323.0,25.0,0,0
286,2023-10-14,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,328,0.0152,323.0,10.0,0,0
287,2023-10-15,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,268,0.0187,323.0,10.0,0,0
288,2023-10-16,1023-003/0212-83/BISQUE,Bar Stools,9,On Promotion,288,0.0312,323.0,14.0,0,0
289,2023-10-17,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,309,0.0194,323.0,11.0,0,0
290,2023-10-18,1023-003/0212-83/BISQUE,Bar Stools,12,On Promotion,307,0.0391,323.0,17.0,0,0
291,2023-10-19,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,359,0.0195,323.0,12.0,0,0
292,2023-10-20,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,196,0.0255,323.0,10.0,0,0
293,2023-10-21,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,272,0.0184,323.0,10.0,0,0
294,2023-10-22,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,222,0.0225,323.0,10.0,0,0
295,2023-10-23,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,252,0.0198,323.0,10.0,0,0
296,2023-10-24,1023-003/0212-83/BISQUE,Bar Stools,4,Off Promotion,297,0.0135,323.0,5.0,0,0
297,2023-10-25,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,330,0.0212,323.0,217.0,0,0
298,2023-10-26,1023-003/0212-83/BISQUE,Bar Stools,10,On Promotion,396,0.0253,323.0,210.0,0,0
299,2023-10-27,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,305,0.0164,323.0,200.0,0,0
300,2023-10-28,1023-003/0212-83/BISQUE,Bar Stools,12,On Promotion,300,0.04,323.0,195.0,0,0
301,2023-10-29,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,367,0.0136,323.0,183.0,0,0
302,2023-10-30,1023-003/0212-83/BISQUE,Bar Stools,8,On Promotion,377,0.0212,323.0,178.0,0,0
303,2023-10-31,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,351,0.0171,323.0,170.0,0,0
304,2023-11-01,1023-003/0212-83/BISQUE,Bar Stools,13,On Promotion,353,0.0368,323.0,164.0,0,0
305,2023-11-02,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,398,0.0151,323.0,151.0,0,0
306,2023-11-03,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,226,0.0265,323.0,145.0,0,1
307,2023-11-04,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,315,0.0159,323.0,139.0,0,1
308,2023-11-05,1023-003/0212-83/BISQUE,Bar Stools,11,On Promotion,281,0.0391,323.0,134.0,0,1
309,2023-11-06,1023-003/0212-83/BISQUE,Bar Stools,4,Off Promotion,219,0.0183,323.0,123.0,0,1
310,2023-11-07,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,334,0.015,323.0,119.0,0,1
311,2023-11-08,1023-003/0212-83/BISQUE,Bar Stools,16,On Promotion,517,0.0309,323.0,114.0,0,1
312,2023-11-09,1023-003/0212-83/BISQUE,Bar Stools,14,On Promotion,414,0.0338,323.0,98.0,0,1
313,2023-11-10,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,208,0.024,323.0,84.0,1,0
314,2023-11-11,1023-003/0212-83/BISQUE,Bar Stools,26,On Promotion,586,0.0444,323.0,79.0,0,0
315,2023-11-12,1023-003/0212-83/BISQUE,Bar Stools,12,On Promotion,289,0.0415,323.0,53.0,0,0
316,2023-11-13,1023-003/0212-83/BISQUE,Bar Stools,11,On Promotion,269,0.0409,323.0,41.0,0,0
317,2023-11-14,1023-003/0212-83/BISQUE,Bar Stools,9,On Promotion,326,0.0276,323.0,30.0,0,0
318,2023-11-15,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,351,0.0171,323.0,21.0,0,0
319,2023-11-16,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,313,0.0224,323.0,15.0,0,1
320,2023-11-17,1023-003/0212-83/BISQUE,Bar Stools,11,On Promotion,394,0.0279,323.0,16.0,0,1
321,2023-11-18,1023-003/0212-83/BISQUE,Bar Stools,9,On Promotion,261,0.0345,323.0,14.0,0,1
322,2023-11-19,1023-003/0212-83/BISQUE,Bar Stools,12,On Promotion,303,0.0396,323.0,17.0,0,1
323,2023-11-20,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,298,0.0168,323.0,10.0,0,1
324,2023-11-21,1023-003/0212-83/BISQUE,Bar Stools,8,On Promotion,329,0.0243,323.0,13.0,0,1
325,2023-11-22,1023-003/0212-83/BISQUE,Bar Stools,13,On Promotion,217,0.0599,323.0,18.0,0,1
326,2023-11-23,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,454,0.0154,323.0,12.0,1,0
327,2023-11-24,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,236,0.0212,323.0,10.0,0,0
328,2023-11-25,1023-003/0212-83/BISQUE,Bar Stools,9,On Promotion,311,0.0289,323.0,14.0,0,0
329,2023-11-26,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,344,0.0145,323.0,10.0,0,0
330,2023-11-27,1023-003/0212-83/BISQUE,Bar Stools,9,Off Promotion,582,0.0155,323.0,14.0,0,0
331,2023-11-28,1023-003/0212-83/BISQUE,Bar Stools,4,Off Promotion,287,0.0139,323.0,5.0,0,0
332,2023-11-29,1023-003/0212-83/BISQUE,Bar Stools,17,On Promotion,426,0.0399,323.0,218.0,0,0
333,2023-11-30,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,371,0.0189,323.0,201.0,0,0
334,2023-12-01,1023-003/0212-83/BISQUE,Bar Stools,7,On Promotion,309,0.0227,323.0,194.0,0,0
335,2023-12-02,1023-003/0212-83/BISQUE,Bar Stools,10,On Promotion,316,0.0316,323.0,187.0,0,0
336,2023-12-03,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,291,0.0172,323.0,177.0,0,0
337,2023-12-04,1023-003/0212-83/BISQUE,Bar Stools,11,On Promotion,344,0.032,323.0,172.0,0,0
338,2023-12-05,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,241,0.0207,323.0,161.0,0,0
339,2023-12-06,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,461,0.0152,323.0,156.0,0,0
340,2023-12-07,1023-003/0212-83/BISQUE,Bar Stools,12,On Promotion,342,0.0351,323.0,149.0,0,0
341,2023-12-08,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,320,0.0156,323.0,137.0,0,0
342,2023-12-09,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,273,0.0183,323.0,132.0,0,0
343,2023-12-10,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,277,0.0217,323.0,127.0,0,0
344,2023-12-11,1023-003/0212-83/BISQUE,Bar Stools,11,On Promotion,247,0.0445,323.0,121.0,0,0
345,2023-12-12,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,217,0.023,323.0,110.0,0,0
346,2023-12-13,1023-003/0212-83/BISQUE,Bar Stools,10,On Promotion,474,0.0211,323.0,105.0,0,0
347,2023-12-14,1023-003/0212-83/BISQUE,Bar Stools,12,On Promotion,357,0.0336,323.0,95.0,0,0
348,2023-12-15,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,303,0.0198,323.0,83.0,0,0
349,2023-12-16,1023-003/0212-83/BISQUE,Bar Stools,13,On Promotion,249,0.0522,323.0,77.0,0,0
350,2023-12-17,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,256,0.0195,323.0,64.0,0,0
351,2023-12-18,1023-003/0212-83/BISQUE,Bar Stools,9,On Promotion,364,0.0247,323.0,59.0,0,1
352,2023-12-19,1023-003/0212-83/BISQUE,Bar Stools,7,On Promotion,223,0.0314,323.0,50.0,0,1
353,2023-12-20,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,489,0.0123,323.0,43.0,0,1
354,2023-12-21,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,429,0.014,323.0,37.0,0,1
355,2023-12-22,1023-003/0212-83/BISQUE,Bar Stools,7,On Promotion,273,0.0256,323.0,31.0,0,1
356,2023-12-23,1023-003/0212-83/BISQUE,Bar Stools,9,On Promotion,314,0.0287,323.0,24.0,0,1
357,2023-12-24,1023-003/0212-83/BISQUE,Bar Stools,11,On Promotion,256,0.043,323.0,15.0,0,1
358,2023-12-25,1023-003/0212-83/BISQUE,Bar Stools,21,On Promotion,840,0.025,323.0,26.0,1,1
359,2023-12-26,1023-003/0212-83/BISQUE,Bar Stools,10,On Promotion,382,0.0262,323.0,15.0,0,1
360,2023-12-27,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,384,0.0156,323.0,11.0,0,1
361,2023-12-28,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,343,0.0204,323.0,12.0,0,1
362,2023-12-29,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,391,0.0128,323.0,10.0,0,1
363,2023-12-30,1023-003/0212-83/BISQUE,Bar Stools,11,On Promotion,294,0.0374,323.0,16.0,0,1
364,2023-12-31,1023-003/0212-83/BISQUE,Bar Stools,9,On Promotion,231,0.039,323.0,14.0,0,1
365,2024-01-01,1023-003/0212-83/BISQUE,Bar Stools,20,On Promotion,525,0.0381,323.0,25.0,1,0
366,2024-01-02,1023-003/0212-83/BISQUE,Bar Stools,11,On Promotion,301,0.0365,323.0,16.0,0,0
367,2024-01-03,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,301,0.0233,323.0,12.0,0,0
368,2024-01-04,1023-003/0212-83/BISQUE,Bar Stools,12,On Promotion,392,0.0306,323.0,17.0,0,0
369,2024-01-05,1023-003/0212-83/BISQUE,Bar Stools,4,Off Promotion,240,0.0167,323.0,5.0,0,0
370,2024-01-06,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,333,0.015,323.0,260.0,0,0
371,2024-01-07,1023-003/0212-83/BISQUE,Bar Stools,8,On Promotion,287,0.0279,323.0,255.0,0,0
372,2024-01-08,1023-003/0212-83/BISQUE,Bar Stools,4,Off Promotion,385,0.0104,323.0,247.0,0,1
373,2024-01-09,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,275,0.0182,323.0,243.0,0,1
374,2024-01-10,1023-003/0212-83/BISQUE,Bar Stools,12,On Promotion,455,0.0264,323.0,238.0,0,1
375,2024-01-11,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,361,0.0166,323.0,226.0,0,1
376,2024-01-12,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,199,0.0302,323.0,220.0,0,1
377,2024-01-13,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,363,0.0138,323.0,214.0,0,1
378,2024-01-14,1023-003/0212-83/BISQUE,Bar Stools,4,Off Promotion,255,0.0157,323.0,209.0,0,1
379,2024-01-15,1023-003/0212-83/BISQUE,Bar Stools,10,On Promotion,297,0.0337,323.0,205.0,1,0
380,2024-01-16,1023-003/0212-83/BISQUE,Bar Stools,9,On Promotion,301,0.0299,323.0,195.0,0,0
381,2024-01-17,1023-003/0212-83/BISQUE,Bar Stools,12,On Promotion,437,0.0275,323.0,186.0,0,0
382,2024-01-18,1023-003/0212-83/BISQUE,Bar Stools,8,Off Promotion,389,0.0206,323.0,174.0,0,0
383,2024-01-19,1023-003/0212-83/BISQUE,Bar Stools,14,Off Promotion,676,0.0207,323.0,166.0,0,0
384,2024-01-20,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,332,0.0151,323.0,152.0,0,0
385,2024-01-21,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,335,0.0149,323.0,147.0,0,0
386,2024-01-22,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,305,0.0164,323.0,142.0,0,0
387,2024-01-23,1023-003/0212-83/BISQUE,Bar Stools,4,Off Promotion,249,0.0161,323.0,137.0,0,0
388,2024-01-24,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,392,0.0153,323.0,133.0,0,0
389,2024-01-25,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,366,0.0164,323.0,127.0,0,0
390,2024-01-26,1023-003/0212-83/BISQUE,Bar Stools,8,On Promotion,325,0.0246,323.0,121.0,0,0
391,2024-01-27,1023-003/0212-83/BISQUE,Bar Stools,4,Off Promotion,245,0.0163,323.0,113.0,0,0
392,2024-01-28,1023-003/0212-83/BISQUE,Bar Stools,9,On Promotion,223,0.0404,323.0,109.0,0,0
393,2024-01-29,1023-003/0212-83/BISQUE,Bar Stools,11,On Promotion,217,0.0507,323.0,100.0,0,0
394,2024-01-30,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,325,0.0154,323.0,89.0,0,0
395,2024-01-31,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,445,0.0135,323.0,84.0,0,0
396,2024-02-01,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,448,0.0112,323.0,78.0,0,0
397,2024-02-02,1023-003/0212-83/BISQUE,Bar Stools,9,On Promotion,336,0.0268,323.0,73.0,0,0
398,2024-02-03,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,287,0.0174,323.0,64.0,0,0
399,2024-02-04,1023-003/0212-83/BISQUE,Bar Stools,9,On Promotion,256,0.0352,323.0,59.0,0,0
400,2024-02-05,1023-003/0212-83/BISQUE,Bar Stools,12,On Promotion,286,0.042,323.0,50.0,0,0
401,2024-02-06,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,275,0.0182,323.0,38.0,0,0
402,2024-02-07,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,405,0.0148,323.0,33.0,0,0
403,2024-02-08,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,295,0.0203,323.0,27.0,0,0
404,2024-02-09,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,329,0.0152,323.0,21.0,0,0
405,2024-02-10,1023-003/0212-83/BISQUE,Bar Stools,4,Off Promotion,384,0.0104,323.0,16.0,0,0
406,2024-02-11,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,242,0.0207,323.0,12.0,0,0
407,2024-02-12,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,290,0.0207,323.0,7.0,0,1
408,2024-02-13,1023-003/0212-83/BISQUE,Bar Stools,4,Off Promotion,270,0.0148,323.0,237.0,0,1
409,2024-02-14,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,486,0.0103,323.0,233.0,0,1
410,2024-02-15,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,464,0.0129,323.0,228.0,0,1
411,2024-02-16,1023-003/0212-83/BISQUE,Bar Stools,15,On Promotion,569,0.0264,323.0,222.0,0,1
412,2024-02-17,1023-003/0212-83/BISQUE,Bar Stools,11,On Promotion,340,0.0324,323.0,207.0,0,1
413,2024-02-18,1023-003/0212-83/BISQUE,Bar Stools,7,On Promotion,272,0.0257,323.0,196.0,0,1
414,2024-02-19,1023-003/0212-83/BISQUE,Bar Stools,11,On Promotion,408,0.027,323.0,189.0,1,0
415,2024-02-20,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,316,0.0158,323.0,178.0,0,0
416,2024-02-21,1023-003/0212-83/BISQUE,Bar Stools,12,On Promotion,427,0.0281,323.0,173.0,0,0
417,2024-02-22,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,532,0.0113,323.0,161.0,0,0
418,2024-02-23,1023-003/0212-83/BISQUE,Bar Stools,13,On Promotion,341,0.0381,323.0,155.0,0,0
419,2024-02-24,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,382,0.0131,323.0,142.0,0,0
420,2024-02-25,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,334,0.015,323.0,137.0,0,0
421,2024-02-26,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,198,0.0303,323.0,132.0,0,0
422,2024-02-27,1023-003/0212-83/BISQUE,Bar Stools,4,Off Promotion,337,0.0119,323.0,126.0,0,0
423,2024-02-28,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,400,0.015,323.0,122.0,0,0
424,2024-03-01,1023-003/0212-83/BISQUE,Bar Stools,12,On Promotion,434,0.0276,323.0,116.0,0,0
425,2024-03-02,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,310,0.0194,323.0,104.0,0,0
426,2024-03-03,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,321,0.0156,323.0,98.0,0,0
427,2024-03-04,1023-003/0212-83/BISQUE,Bar Stools,4,Off Promotion,327,0.0122,323.0,93.0,0,0
428,2024-03-05,1023-003/0212-83/BISQUE,Bar Stools,9,On Promotion,261,0.0345,323.0,89.0,0,0
429,2024-03-06,1023-003/0212-83/BISQUE,Bar Stools,11,On Promotion,329,0.0334,323.0,80.0,0,0
430,2024-03-07,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,451,0.0133,323.0,69.0,0,0
431,2024-03-08,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,322,0.0186,323.0,63.0,0,0
432,2024-03-09,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,412,0.0121,323.0,57.0,0,0
433,2024-03-10,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,270,0.0222,323.0,52.0,0,0
434,2024-03-11,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,334,0.015,323.0,46.0,0,0
435,2024-03-12,1023-003/0212-83/BISQUE,Bar Stools,8,On Promotion,320,0.025,323.0,41.0,0,0
436,2024-03-13,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,353,0.017,323.0,33.0,0,0
437,2024-03-14,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,349,0.0201,323.0,27.0,0,0
438,2024-03-15,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,450,0.0156,323.0,20.0,0,0
439,2024-03-16,1023-003/0212-83/BISQUE,Bar Stools,11,On Promotion,361,0.0305,323.0,13.0,0,0
440,2024-03-17,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,300,0.0167,323.0,200.0,0,0
441,2024-03-18,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,292,0.0205,323.0,195.0,0,0
442,2024-03-19,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,319,0.0157,323.0,189.0,0,0
443,2024-03-20,1023-003/0212-83/BISQUE,Bar Stools,4,Off Promotion,316,0.0127,323.0,184.0,0,0
444,2024-03-21,1023-003/0212-83/BISQUE,Bar Stools,9,On Promotion,406,0.0222,323.0,180.0,0,0
445,2024-03-22,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,370,0.0162,323.0,171.0,0,0
446,2024-03-23,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,270,0.0185,323.0,165.0,0,0
447,2024-03-24,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,311,0.0161,323.0,160.0,0,0
448,2024-03-25,1023-003/0212-83/BISQUE,Bar Stools,8,On Promotion,311,0.0257,323.0,155.0,0,0
449,2024-03-26,1023-003/0212-83/BISQUE,Bar Stools,9,On Promotion,331,0.0272,323.0,147.0,0,0
450,2024-03-27,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,252,0.0198,323.0,138.0,0,0
451,2024-03-28,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,443,0.0113,323.0,133.0,0,0
452,2024-03-29,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,362,0.0166,323.0,128.0,0,0
453,2024-03-30,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,287,0.0174,323.0,122.0,0,0
454,2024-03-31,1023-003/0212-83/BISQUE,Bar Stools,4,Off Promotion,266,0.015,323.0,117.0,0,0
455,2024-04-01,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,315,0.0159,323.0,113.0,0,0
456,2024-04-02,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,292,0.0171,323.0,108.0,0,0
457,2024-04-03,1023-003/0212-83/BISQUE,Bar Stools,13,On Promotion,285,0.0456,323.0,103.0,0,0
458,2024-04-04,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,468,0.0128,323.0,90.0,0,0
459,2024-04-05,1023-003/0212-83/BISQUE,Bar Stools,6,Off Promotion,427,0.0141,323.0,84.0,0,0
460,2024-04-06,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,277,0.0181,323.0,78.0,0,0
461,2024-04-07,1023-003/0212-83/BISQUE,Bar Stools,8,On Promotion,337,0.0237,323.0,73.0,0,0
462,2024-04-08,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,283,0.0177,323.0,65.0,0,0
463,2024-04-09,1023-003/0212-83/BISQUE,Bar Stools,7,On Promotion,184,0.038,323.0,60.0,0,0
464,2024-04-10,1023-003/0212-83/BISQUE,Bar Stools,5,Off Promotion,240,0.0208,323.0,53.0,0,0
465,2024-04-11,1023-003/0212-83/BISQUE,Bar Stools,7,Off Promotion,349,0.0201,323.0,48.0,0,0
