,Date,sku_id,category,units sold,promotions,unit_price,stock_in_hand,Customer Visits,Conversion Rate,is_holiday,is_week_before_holiday
235,2023-08-24,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,65.0,266,0.0038,0,0
236,2023-08-25,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,64.0,862,0.0023,0,0
237,2023-08-26,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,62.0,401,0.005,0,0
238,2023-08-27,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,60.0,209,0.0048,0,0
239,2023-08-28,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,59.0,233,0.0043,0,1
240,2023-08-29,1023-003/0212-83/BISQUE,Bar Stools,4,On Promotion,323.0,58.0,950,0.0042,0,1
241,2023-08-30,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,54.0,722,0.0028,0,1
242,2023-08-31,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,52.0,630,0.0032,0,1
243,2023-09-01,1023-003/0212-83/BISQUE,Bar Stools,3,On Promotion,323.0,50.0,1056,0.0028,0,1
244,2023-09-02,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,47.0,292,0.0034,0,1
245,2023-09-03,1023-003/0212-83/BISQUE,Bar Stools,3,On Promotion,323.0,46.0,1209,0.0025,0,1
246,2023-09-04,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,43.0,419,0.0048,1,0
247,2023-09-05,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,41.0,278,0.0036,0,0
248,2023-09-06,1023-003/0212-83/BISQUE,Bar Stools,0,On Promotion,323.0,40.0,605,0.0,0,0
249,2023-09-07,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,40.0,917,0.0022,0,0
250,2023-09-08,1023-003/0212-83/BISQUE,Bar Stools,0,On Promotion,323.0,38.0,674,0.0,0,0
251,2023-09-09,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,38.0,446,0.0022,0,0
252,2023-09-10,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,37.0,180,0.0056,0,0
253,2023-09-11,1023-003/0212-83/BISQUE,Bar Stools,7,On Promotion,323.0,36.0,1368,0.0051,0,0
254,2023-09-12,1023-003/0212-83/BISQUE,Bar Stools,4,On Promotion,323.0,29.0,1270,0.0031,0,0
255,2023-09-13,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,25.0,534,0.0019,0,0
256,2023-09-14,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,24.0,575,0.0035,0,0
257,2023-09-15,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,22.0,536,0.0037,0,0
258,2023-09-16,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,20.0,284,0.0035,0,0
259,2023-09-17,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,19.0,351,0.0028,0,0
260,2023-09-18,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,18.0,838,0.0024,0,0
261,2023-09-19,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,16.0,218,0.0046,0,0
262,2023-09-20,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,15.0,714,0.0028,0,0
263,2023-09-21,1023-003/0212-83/BISQUE,Bar Stools,5,On Promotion,323.0,13.0,1673,0.003,0,0
264,2023-09-22,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,8.0,265,0.0038,0,0
265,2023-09-23,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,7.0,181,0.0055,0,0
266,2023-09-24,1023-003/0212-83/BISQUE,Bar Stools,0,On Promotion,323.0,6.0,938,0.0,0,0
267,2023-09-25,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,6.0,560,0.0036,0,0
268,2023-09-26,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,4.0,236,0.0042,0,0
269,2023-09-27,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,3.0,234,0.0043,0,0
270,2023-09-28,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,57.0,709,0.0028,0,0
271,2023-09-29,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,55.0,493,0.0041,0,0
272,2023-09-30,1023-003/0212-83/BISQUE,Bar Stools,0,On Promotion,323.0,53.0,609,0.0,0,0
273,2023-10-01,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,53.0,1299,0.0015,0,0
274,2023-10-02,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,51.0,464,0.0043,0,1
275,2023-10-03,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,49.0,359,0.0056,0,1
276,2023-10-04,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,47.0,568,0.0035,0,1
277,2023-10-05,1023-003/0212-83/BISQUE,Bar Stools,3,On Promotion,323.0,45.0,616,0.0049,0,1
278,2023-10-06,1023-003/0212-83/BISQUE,Bar Stools,3,On Promotion,323.0,42.0,556,0.0054,0,1
279,2023-10-07,1023-003/0212-83/BISQUE,Bar Stools,3,On Promotion,323.0,39.0,599,0.005,0,1
280,2023-10-08,1023-003/0212-83/BISQUE,Bar Stools,3,On Promotion,323.0,36.0,698,0.0043,0,1
281,2023-10-09,1023-003/0212-83/BISQUE,Bar Stools,0,On Promotion,323.0,33.0,643,0.0,1,0
282,2023-10-10,1023-003/0212-83/BISQUE,Bar Stools,3,On Promotion,323.0,33.0,954,0.0031,0,0
283,2023-10-11,1023-003/0212-83/BISQUE,Bar Stools,0,On Promotion,323.0,30.0,797,0.0,0,0
284,2023-10-12,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,30.0,284,0.0035,0,0
285,2023-10-13,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,29.0,796,0.0025,0,0
286,2023-10-14,1023-003/0212-83/BISQUE,Bar Stools,4,On Promotion,323.0,27.0,947,0.0042,0,0
287,2023-10-15,1023-003/0212-83/BISQUE,Bar Stools,0,On Promotion,323.0,23.0,613,0.0,0,0
288,2023-10-16,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,23.0,301,0.0033,0,0
289,2023-10-17,1023-003/0212-83/BISQUE,Bar Stools,3,On Promotion,323.0,22.0,871,0.0034,0,0
290,2023-10-18,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,19.0,259,0.0039,0,0
291,2023-10-19,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,18.0,196,0.0051,0,0
292,2023-10-20,1023-003/0212-83/BISQUE,Bar Stools,4,On Promotion,323.0,17.0,621,0.0064,0,0
293,2023-10-21,1023-003/0212-83/BISQUE,Bar Stools,3,On Promotion,323.0,13.0,663,0.0045,0,0
294,2023-10-22,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,10.0,244,0.0041,0,0
295,2023-10-23,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,9.0,248,0.004,0,0
296,2023-10-24,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,8.0,359,0.0028,0,0
297,2023-10-25,1023-003/0212-83/BISQUE,Bar Stools,3,On Promotion,323.0,7.0,922,0.0033,0,0
298,2023-10-26,1023-003/0212-83/BISQUE,Bar Stools,5,On Promotion,323.0,10.0,1438,0.0035,0,0
299,2023-10-27,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,5.0,336,0.006,0,0
300,2023-10-28,1023-003/0212-83/BISQUE,Bar Stools,0,On Promotion,323.0,3.0,625,0.0,0,0
301,2023-10-29,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,3.0,432,0.0046,0,0
302,2023-10-30,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,53.0,225,0.0044,0,0
303,2023-10-31,1023-003/0212-83/BISQUE,Bar Stools,4,On Promotion,323.0,52.0,1481,0.0027,0,0
304,2023-11-01,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,48.0,658,0.003,0,0
305,2023-11-02,1023-003/0212-83/BISQUE,Bar Stools,4,On Promotion,323.0,46.0,1181,0.0034,0,0
306,2023-11-03,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,42.0,336,0.006,0,1
307,2023-11-04,1023-003/0212-83/BISQUE,Bar Stools,3,On Promotion,323.0,40.0,556,0.0054,0,1
308,2023-11-05,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,37.0,453,0.0044,0,1
309,2023-11-06,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,35.0,572,0.0035,0,1
310,2023-11-07,1023-003/0212-83/BISQUE,Bar Stools,3,On Promotion,323.0,33.0,925,0.0032,0,1
311,2023-11-08,1023-003/0212-83/BISQUE,Bar Stools,4,On Promotion,323.0,30.0,1180,0.0034,0,1
312,2023-11-09,1023-003/0212-83/BISQUE,Bar Stools,3,On Promotion,323.0,26.0,833,0.0036,0,1
313,2023-11-10,1023-003/0212-83/BISQUE,Bar Stools,3,On Promotion,323.0,23.0,538,0.0056,1,0
314,2023-11-11,1023-003/0212-83/BISQUE,Bar Stools,0,On Promotion,323.0,20.0,813,0.0,0,0
315,2023-11-12,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,20.0,810,0.0025,0,0
316,2023-11-13,1023-003/0212-83/BISQUE,Bar Stools,3,On Promotion,323.0,18.0,993,0.003,0,0
317,2023-11-14,1023-003/0212-83/BISQUE,Bar Stools,0,On Promotion,323.0,15.0,510,0.0,0,0
318,2023-11-15,1023-003/0212-83/BISQUE,Bar Stools,3,On Promotion,323.0,15.0,909,0.0033,0,0
319,2023-11-16,1023-003/0212-83/BISQUE,Bar Stools,4,On Promotion,323.0,12.0,1196,0.0033,0,1
320,2023-11-17,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,8.0,495,0.004,0,1
321,2023-11-18,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,6.0,141,0.0071,0,1
322,2023-11-19,1023-003/0212-83/BISQUE,Bar Stools,0,On Promotion,323.0,5.0,696,0.0,0,1
323,2023-11-20,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,5.0,486,0.0041,0,1
324,2023-11-21,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,3.0,546,0.0037,0,1
325,2023-11-22,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,64.0,478,0.0042,0,1
326,2023-11-23,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,62.0,695,0.0029,1,0
327,2023-11-24,1023-003/0212-83/BISQUE,Bar Stools,3,On Promotion,323.0,60.0,774,0.0039,0,0
328,2023-11-25,1023-003/0212-83/BISQUE,Bar Stools,4,On Promotion,323.0,57.0,1238,0.0032,0,0
329,2023-11-26,1023-003/0212-83/BISQUE,Bar Stools,5,On Promotion,323.0,53.0,1136,0.0044,0,0
330,2023-11-27,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,48.0,418,0.0048,0,0
331,2023-11-28,1023-003/0212-83/BISQUE,Bar Stools,4,On Promotion,323.0,46.0,1695,0.0024,0,0
332,2023-11-29,1023-003/0212-83/BISQUE,Bar Stools,4,On Promotion,323.0,42.0,1825,0.0022,0,0
333,2023-11-30,1023-003/0212-83/BISQUE,Bar Stools,4,On Promotion,323.0,38.0,735,0.0054,0,0
334,2023-12-01,1023-003/0212-83/BISQUE,Bar Stools,0,On Promotion,323.0,34.0,1046,0.0,0,0
335,2023-12-02,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,34.0,692,0.0029,0,0
336,2023-12-03,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,32.0,600,0.0033,0,0
337,2023-12-04,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,30.0,465,0.0043,0,0
338,2023-12-05,1023-003/0212-83/BISQUE,Bar Stools,0,On Promotion,323.0,28.0,516,0.0,0,0
339,2023-12-06,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,28.0,838,0.0024,0,0
340,2023-12-07,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,26.0,223,0.0045,0,0
341,2023-12-08,1023-003/0212-83/BISQUE,Bar Stools,4,On Promotion,323.0,25.0,633,0.0063,0,0
342,2023-12-09,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,21.0,629,0.0032,0,0
343,2023-12-10,1023-003/0212-83/BISQUE,Bar Stools,7,On Promotion,323.0,19.0,1345,0.0052,0,0
344,2023-12-11,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,12.0,489,0.0041,0,0
345,2023-12-12,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,10.0,176,0.0057,0,0
346,2023-12-13,1023-003/0212-83/BISQUE,Bar Stools,0,On Promotion,323.0,9.0,669,0.0,0,0
347,2023-12-14,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,9.0,600,0.0033,0,0
348,2023-12-15,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,7.0,604,0.0033,0,0
349,2023-12-16,1023-003/0212-83/BISQUE,Bar Stools,3,On Promotion,323.0,5.0,1488,0.002,0,0
350,2023-12-17,1023-003/0212-83/BISQUE,Bar Stools,4,On Promotion,323.0,79.0,965,0.0041,0,0
351,2023-12-18,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,75.0,762,0.0026,0,1
352,2023-12-19,1023-003/0212-83/BISQUE,Bar Stools,0,On Promotion,323.0,73.0,654,0.0,0,1
353,2023-12-20,1023-003/0212-83/BISQUE,Bar Stools,6,On Promotion,323.0,73.0,2304,0.0026,0,1
354,2023-12-21,1023-003/0212-83/BISQUE,Bar Stools,0,On Promotion,323.0,67.0,736,0.0,0,1
355,2023-12-22,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,67.0,467,0.0043,0,1
356,2023-12-23,1023-003/0212-83/BISQUE,Bar Stools,3,On Promotion,323.0,65.0,1192,0.0025,0,1
357,2023-12-24,1023-003/0212-83/BISQUE,Bar Stools,3,On Promotion,323.0,62.0,732,0.0041,0,1
358,2023-12-25,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,59.0,541,0.0037,1,1
359,2023-12-26,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,57.0,481,0.0042,0,1
360,2023-12-27,1023-003/0212-83/BISQUE,Bar Stools,3,On Promotion,323.0,55.0,1243,0.0024,0,1
361,2023-12-28,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,52.0,779,0.0026,0,1
362,2023-12-29,1023-003/0212-83/BISQUE,Bar Stools,3,On Promotion,323.0,50.0,933,0.0032,0,1
363,2023-12-30,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,47.0,266,0.0038,0,1
364,2023-12-31,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,46.0,1028,0.001,0,1
365,2024-01-01,1023-003/0212-83/BISQUE,Bar Stools,6,On Promotion,323.0,45.0,3018,0.002,1,0
366,2024-01-02,1023-003/0212-83/BISQUE,Bar Stools,4,On Promotion,323.0,39.0,968,0.0041,0,0
367,2024-01-03,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,35.0,758,0.0026,0,0
368,2024-01-04,1023-003/0212-83/BISQUE,Bar Stools,4,On Promotion,323.0,33.0,1149,0.0035,0,0
369,2024-01-05,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,29.0,573,0.0035,0,0
370,2024-01-06,1023-003/0212-83/BISQUE,Bar Stools,3,On Promotion,323.0,27.0,537,0.0056,0,0
371,2024-01-07,1023-003/0212-83/BISQUE,Bar Stools,4,On Promotion,323.0,24.0,988,0.004,0,0
372,2024-01-08,1023-003/0212-83/BISQUE,Bar Stools,3,On Promotion,323.0,20.0,1660,0.0018,0,1
373,2024-01-09,1023-003/0212-83/BISQUE,Bar Stools,4,On Promotion,323.0,17.0,672,0.006,0,1
374,2024-01-10,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,13.0,270,0.0037,0,1
375,2024-01-11,1023-003/0212-83/BISQUE,Bar Stools,5,On Promotion,323.0,12.0,1410,0.0035,0,1
376,2024-01-12,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,7.0,240,0.0042,0,1
377,2024-01-13,1023-003/0212-83/BISQUE,Bar Stools,0,On Promotion,323.0,6.0,916,0.0,0,1
378,2024-01-14,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,6.0,824,0.0024,0,1
379,2024-01-15,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,4.0,275,0.0036,1,0
380,2024-01-16,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,3.0,125,0.008,0,0
381,2024-01-17,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,68.0,513,0.0039,0,0
382,2024-01-18,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,66.0,333,0.003,0,0
383,2024-01-19,1023-003/0212-83/BISQUE,Bar Stools,3,On Promotion,323.0,65.0,1167,0.0026,0,0
384,2024-01-20,1023-003/0212-83/BISQUE,Bar Stools,0,On Promotion,323.0,62.0,469,0.0,0,0
385,2024-01-21,1023-003/0212-83/BISQUE,Bar Stools,7,On Promotion,323.0,62.0,2175,0.0032,0,0
386,2024-01-22,1023-003/0212-83/BISQUE,Bar Stools,0,On Promotion,323.0,55.0,669,0.0,0,0
387,2024-01-23,1023-003/0212-83/BISQUE,Bar Stools,3,On Promotion,323.0,55.0,1059,0.0028,0,0
388,2024-01-24,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,52.0,210,0.0048,0,0
389,2024-01-25,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,51.0,750,0.0027,0,0
390,2024-01-26,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,49.0,815,0.0025,0,0
391,2024-01-27,1023-003/0212-83/BISQUE,Bar Stools,0,On Promotion,323.0,47.0,613,0.0,0,0
392,2024-01-28,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,47.0,889,0.0022,0,0
393,2024-01-29,1023-003/0212-83/BISQUE,Bar Stools,4,On Promotion,323.0,45.0,1061,0.0038,0,0
394,2024-01-30,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,41.0,306,0.0033,0,0
395,2024-01-31,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,40.0,992,0.002,0,0
396,2024-02-01,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,38.0,252,0.004,0,0
397,2024-02-02,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,37.0,301,0.0033,0,0
398,2024-02-03,1023-003/0212-83/BISQUE,Bar Stools,7,On Promotion,323.0,36.0,2761,0.0025,0,0
399,2024-02-04,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,29.0,522,0.0038,0,0
400,2024-02-05,1023-003/0212-83/BISQUE,Bar Stools,5,On Promotion,323.0,27.0,1298,0.0039,0,0
401,2024-02-06,1023-003/0212-83/BISQUE,Bar Stools,0,On Promotion,323.0,22.0,566,0.0,0,0
402,2024-02-07,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,22.0,245,0.0041,0,0
403,2024-02-08,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,21.0,403,0.005,0,0
404,2024-02-09,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,19.0,272,0.0037,0,0
405,2024-02-10,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,18.0,553,0.0036,0,0
406,2024-02-11,1023-003/0212-83/BISQUE,Bar Stools,4,On Promotion,323.0,16.0,820,0.0049,0,0
407,2024-02-12,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,12.0,292,0.0034,0,1
408,2024-02-13,1023-003/0212-83/BISQUE,Bar Stools,3,On Promotion,323.0,11.0,464,0.0065,0,1
409,2024-02-14,1023-003/0212-83/BISQUE,Bar Stools,4,On Promotion,323.0,8.0,1018,0.0039,0,1
410,2024-02-15,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,4.0,465,0.0022,0,1
411,2024-02-16,1023-003/0212-83/BISQUE,Bar Stools,3,On Promotion,323.0,8.0,1658,0.0018,0,1
412,2024-02-17,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,5.0,212,0.0047,0,1
413,2024-02-18,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,4.0,302,0.0033,0,1
414,2024-02-19,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,3.0,325,0.0062,1,0
415,2024-02-20,1023-003/0212-83/BISQUE,Bar Stools,4,On Promotion,323.0,74.0,1019,0.0039,0,0
416,2024-02-21,1023-003/0212-83/BISQUE,Bar Stools,4,On Promotion,323.0,70.0,1364,0.0029,0,0
417,2024-02-22,1023-003/0212-83/BISQUE,Bar Stools,3,On Promotion,323.0,66.0,605,0.005,0,0
418,2024-02-23,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,63.0,624,0.0032,0,0
419,2024-02-24,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,61.0,617,0.0032,0,0
420,2024-02-25,1023-003/0212-83/BISQUE,Bar Stools,3,On Promotion,323.0,59.0,571,0.0053,0,0
421,2024-02-26,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,56.0,647,0.0031,0,0
422,2024-02-27,1023-003/0212-83/BISQUE,Bar Stools,4,On Promotion,323.0,54.0,1391,0.0029,0,0
423,2024-02-28,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,50.0,616,0.0032,0,0
424,2024-03-01,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,48.0,328,0.003,0,0
425,2024-03-02,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,47.0,984,0.002,0,0
426,2024-03-03,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,45.0,388,0.0052,0,0
427,2024-03-04,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,43.0,259,0.0039,0,0
428,2024-03-05,1023-003/0212-83/BISQUE,Bar Stools,3,On Promotion,323.0,42.0,822,0.0036,0,0
429,2024-03-06,1023-003/0212-83/BISQUE,Bar Stools,0,On Promotion,323.0,39.0,669,0.0,0,0
430,2024-03-07,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,39.0,504,0.004,0,0
431,2024-03-08,1023-003/0212-83/BISQUE,Bar Stools,3,On Promotion,323.0,37.0,663,0.0045,0,0
432,2024-03-09,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,34.0,309,0.0032,0,0
433,2024-03-10,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,33.0,633,0.0032,0,0
434,2024-03-11,1023-003/0212-83/BISQUE,Bar Stools,0,On Promotion,323.0,31.0,571,0.0,0,0
435,2024-03-12,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,31.0,214,0.0047,0,0
436,2024-03-13,1023-003/0212-83/BISQUE,Bar Stools,3,On Promotion,323.0,30.0,586,0.0051,0,0
437,2024-03-14,1023-003/0212-83/BISQUE,Bar Stools,0,On Promotion,323.0,27.0,736,0.0,0,0
438,2024-03-15,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,27.0,526,0.0038,0,0
439,2024-03-16,1023-003/0212-83/BISQUE,Bar Stools,3,On Promotion,323.0,25.0,818,0.0037,0,0
440,2024-03-17,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,22.0,268,0.0037,0,0
441,2024-03-18,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,21.0,302,0.0033,0,0
442,2024-03-19,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,20.0,900,0.0022,0,0
443,2024-03-20,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,18.0,536,0.0037,0,0
444,2024-03-21,1023-003/0212-83/BISQUE,Bar Stools,4,On Promotion,323.0,16.0,1508,0.0027,0,0
445,2024-03-22,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,12.0,251,0.004,0,0
446,2024-03-23,1023-003/0212-83/BISQUE,Bar Stools,3,On Promotion,323.0,11.0,622,0.0048,0,0
447,2024-03-24,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,8.0,553,0.0018,0,0
448,2024-03-25,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,7.0,307,0.0033,0,0
449,2024-03-26,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,6.0,481,0.0042,0,0
450,2024-03-27,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,4.0,385,0.0052,0,0
451,2024-03-28,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,70.0,597,0.0034,0,0
452,2024-03-29,1023-003/0212-83/BISQUE,Bar Stools,0,On Promotion,323.0,68.0,629,0.0,0,0
453,2024-03-30,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,68.0,277,0.0036,0,0
454,2024-03-31,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,67.0,237,0.0042,0,0
455,2024-04-01,1023-003/0212-83/BISQUE,Bar Stools,6,On Promotion,323.0,66.0,1951,0.0031,0,0
456,2024-04-02,1023-003/0212-83/BISQUE,Bar Stools,3,On Promotion,323.0,60.0,873,0.0034,0,0
457,2024-04-03,1023-003/0212-83/BISQUE,Bar Stools,3,On Promotion,323.0,57.0,490,0.0061,0,0
458,2024-04-04,1023-003/0212-83/BISQUE,Bar Stools,0,On Promotion,323.0,54.0,1032,0.0,0,0
459,2024-04-05,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,54.0,269,0.0037,0,0
460,2024-04-06,1023-003/0212-83/BISQUE,Bar Stools,7,On Promotion,323.0,53.0,2124,0.0033,0,0
461,2024-04-07,1023-003/0212-83/BISQUE,Bar Stools,5,On Promotion,323.0,46.0,1890,0.0026,0,0
462,2024-04-08,1023-003/0212-83/BISQUE,Bar Stools,4,On Promotion,323.0,41.0,850,0.0047,0,0
463,2024-04-09,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,37.0,229,0.0044,0,0
464,2024-04-10,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,36.0,656,0.003,0,0
465,2024-04-11,1023-003/0212-83/BISQUE,Bar Stools,3,On Promotion,323.0,34.0,1427,0.0021,0,0
466,2024-04-12,1023-003/0212-83/BISQUE,Bar Stools,3,On Promotion,323.0,31.0,549,0.0055,0,0
467,2024-04-13,1023-003/0212-83/BISQUE,Bar Stools,3,On Promotion,323.0,28.0,680,0.0044,0,0
468,2024-04-14,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,25.0,649,0.0031,0,0
469,2024-04-15,1023-003/0212-83/BISQUE,Bar Stools,2,On Promotion,323.0,23.0,814,0.0025,0,0
470,2024-04-16,1023-003/0212-83/BISQUE,Bar Stools,1,On Promotion,323.0,21.0,408,0.0025,0,0
